postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on January 4, 2021",2 people found this helpful,"Not funny I didn't laugh. Your joke is so bad I would have preferred the joke went over my head and you gave up re-telling me the joke. To be honest this is a horrid attempt at trying to get a laugh out of me. Not a chuckle, not a hehe, not even a subtle burst of air out of my esophagus. Science says before you laugh your brain preps your face muscles but I didn't even feel the slightest twitch. 0/10 this joke is so bad I cannot believe anyone legally allowed you to be creative at all. The amount of brain power you must have put into that joke has the potential to power every house on Earth. Get a personality and learn how to make jokes, read a book. I'm not saying this to be funny I genuinely mean it on how this is just bottom barrel embarrassment at comedy. You've single handedly killed humor and every comedic act on the planet. I'm so disappointed that society has failed as a whole in being able to teach you how to be funny. Honestly if I put in all my power and time to try and make you get the point that i'm trying to get at, you'll lose a wapping 8.6 zectillion brain molecules causing hypothermia. Have a nice day - Monke",5.0 out of 5 stars,Verified Purchase,Not funny I didn't laugh. Your joke is so bad I would have preferred the joke went over my head.,Emmanuel Brown
"Reviewed in the United States on February 4, 2019",3 people found this helpful,"This was an awesome 4k capable monitor but it was too difficult to get sound for previous gen consoles i.e. PS3 without a host of cords. I wanted to hook up a Bluetooth speaker but there were no ports for it. I sent it back and for about the same price got a 32"" Polaroid 1080p tv and I'm satisfied.",2.0 out of 5 stars,Verified Purchase,If only it had a aux jack or speakers 🔊,stephon m.brooks jr
"Reviewed in the United States on October 22, 2019",One person found this helpful,"Got a new desktop which allows me to exceed the 75Hz that the monitor caps at, however it still looks crispy. Image quality is great. Main games played is CoD, GTA, Fortnite, BattleRite, and various other indie games (New Desktop, not as many games in my budget right now). HOWEVER, the monitor itself is hard to adjust brightness and display settings due to unlabled buttons below the monitor, it is sort of touch and guess with trial and error of what controls what, but you should not have to touch it much after the initial set up. For gaming on a budget, this monitor is excellent!",5.0 out of 5 stars,Verified Purchase,More than a Budget Monitor,Shane Victorino
"Reviewed in the United States on February 12, 2020",One person found this helpful,"Very thin, easy to unpack and setup. Reasonable price. Works great in my 2 monitor setup. I run Win 10 with upgraded graphics card. I have a large monitor for normal games and doing spread sheets etc and then a smaller one for going online to do banking etc and plugging info into spreadsheets.Pros: Easy setup-great picture quality for normal operation (youtube-netflix etc) Not a gamer so don't know about that. Instantly loaded with quality picture and I have a double monitor setup.Cons: This only excepts VGA/HDMI plugs. NOT large plug DVI styles. Although if you have a DVI to HDMI or VGA adapter it works great.",5.0 out of 5 stars,Verified Purchase,VGA/HDMI only,Earl Meyer
"Reviewed in the United States on November 19, 2019",5 people found this helpful,"Works great! The stand isn't adjustable and it doesn't come with an hdmi, but hey - this monitor is great, especially considering the price. You aren't gonna beat anything like this.The thing I'm sad about was that I wasn't able to grab a 24"" since it was sold out so I got the 21.5"", but that's no fault of the manufacturer, mostly my own bad timing.I didn't need to manually set the frame rate to 75hz or turn on freesync, it did it on its own, which was surprising and very nice. It's an ips, so it's got great viewing angles. I've only had this screen for a month and have had absolutely zero problems so far!EDIT: So one problem, but it doesn’t change my star rating. Setting the monitor into overdrive (which I don’t even know what that does) creates like a blue shadow effect behind figures and shapes a half second behind. It’s odd. But I turned it to normal, and zero problems!",5.0 out of 5 stars,Verified Purchase,Love it! Just make sure to pick up an hdmi!,Lili
"Reviewed in the United States on September 5, 2020",One person found this helpful,Wanted a low cost monitor for my security camera system. I used this monitor to replace the built in monitor that had developed a big brown spot in the middle of its screen. I took the hdmi output and split it with a 1 in 2 out splitter so I could drive this monitor and a 60 inch plasma TV. The image is crystal clear 1920x1080 video from my high definition security cameras. The 21 inch display is much easier to view over the old 12 inch broken display.,5.0 out of 5 stars,Verified Purchase,High Definition at a decent price.,T.J. Turgeon
"Reviewed in the United States on March 2, 2020",One person found this helpful,I have a Lenovo laptop and wanted a larger monitor. There are many different ways to assess a monitor. I needed the basics. I don't know what is necessary for gaming so I can't speak to that. I have a basic nvidia card because sometimes I do graphic design. For the average consumer like me this is the right price for nothing special but a monitor that works well. I am completely satisfied with my choice.,5.0 out of 5 stars,Verified Purchase,Just what I needed,V AA
"Reviewed in the United States on November 19, 2018",One person found this helpful,"I love this monitor. The picture quality was great, and it was super easy to set up. The price couldn't be beat, either!I only have two small issues:1. It doesn't come with an HDMI cord. I knew that from reading the reviews, so I ordered one separately. It took forever to get here.2. When attached to the base, it angles downward slightly. I have some issues with my neck and shoulder, so this is proving a bit uncomfortable in my current workspace. If you have similar issues, maybe get a riser or stand to remedy this.",5.0 out of 5 stars,Verified Purchase,Inexpensive But Awesome,MrsLucard
"Reviewed in the United States on November 14, 2020",2 people found this helpful,For my work station at home ... 👍❤💪.... /& the wife works remotely using it during Covid.... keeps her safe ... keeps me worry free... 🙏🏽🙏🏽,5.0 out of 5 stars,Verified Purchase,🙏🏽🙏🏽,Jay 
"Reviewed in the United States on August 1, 2019",One person found this helpful,"bought it because I had built a computer without remembering to allocate any money for a monitor. for what you pay, you certainly get a lot; IPS panel, 75hz refresh rate, a decent size, and 1080p. I've since bought a slightly bigger 144hz monitor for my main screen but this trusty little guy sits on the side as a second monitor to watch videos on because the colors are nicer (the 144hz is a TN panel). if your budget is tight, grab one of these and you'll be set! my only gripe is that you can't mount it without buying a ridiculously cheap looking yet expensive adapter, but you get what you pay for; however in this case, you get quite a lot.",5.0 out of 5 stars,Verified Purchase,great little monitor for barely any money at all!,Joshua Kim
"Reviewed in the United States on April 30, 2018",2 people found this helpful,"This is a sub $200 27in monitor. It's exactly what I expected. Brightness is 4/5, color is 4/5, response for casual work or browsing is 4/5.... the monitor as a whole is just 4/5 stars.But what really lost a star here was that this box doesn't include a mount pattern or include a mount adapter for third party mounting systems ($30 extra expense). I knew this before I made my purchase so it wasn't a surprise at all, but it should be included or built into the platform. Until it does, it's still just 4/5 stars....Yes, I would recommend this monitor! As a whole, the price is right for what the R271 brings to the table.",4.0 out of 5 stars,Verified Purchase,Monitor is exactly what you'd expect at this price. Minus one star for no mounting pattern.,Chase A.
"Reviewed in the United States on August 15, 2020",One person found this helpful,"bought this monitor for working from home so i can extend the screen from my laptop. when i move the existing tasks to this monitor, it is a little bit slow and the image quality is a little blurry. but i can bear with that due the price. however, sometimes it will have glitches going on this monitor while opening new task on this screen. for working, i would recommend it; but for gaming i am afraid it might decrease the chance of winning due to the glitch.",4.0 out of 5 stars,Verified Purchase,great price,Christy
"Reviewed in the United States on August 30, 2020",2 people found this helpful,"I have used it for about a year and I am happy with it.Features:-It is a thin monitor with good picture quality. Though, I do not use it for gaming, etc.-It has both VGA and HDMI connections. So, presumably, you can connect it to both old and new computers. However, it comes with only a VGA cable and you need to have the HDMI cable on your own.-It does tilt but not much.-It comes with a base to put it on your desk but does not come with mounting holes, etc.Overall, a good second monitor.",5.0 out of 5 stars,Verified Purchase,Great to Use as the Second Monitor for Work,Mahdi
"Reviewed in the United States on December 20, 2018",One person found this helpful,I was a bit skeptical about buying this mnitor because I was on a $200 budget for it and I was looking for a monitor with freesync and was atleast 20 inches. When i was staring at it on black friday for $80 I was only thinking if it would be bad for such a low price but then I looked at the reviews and thought what the heck it had freesync for my gaming and i was using a gaming loptop so i needed a bigger screen and I measured me dest and it was the perfect size. When I gt it it assembled really quickly and was easy to use. The freesync worked perfectly and for the price I got to buy alot of other gaming hardware. I think this monitor is the best out there and I even recommend for minimalist gamersw looking for a good piece of hardware for their money.,5.0 out of 5 stars,Verified Purchase,Size is fine and all the other features are great,Amazon Customer
"Reviewed in the United States on September 6, 2016",52 people found this helpful," I would rate this monitor as a 2.5/10. I'll list the pros and cons then follow up with a more detailed explanation.Pros:-Clear and vivid screen-Good looking monitorCons:-Began flashing on and off when in use (6 months after purchase)-Acer makes you pay for shipping for repairs... even during warranty period-Buttons on monitor are too small and unmarkedInitially I needed a second screen for my laptop. After looking around for a while it seemed like nothing else really compared for this price point. I order the Acer R240HY. At first it was fantastic. When it works (note that phrase), it looks great... crisp and clear. However about 6 months after purchase it began to act strange. It flashes off and on randomly when trying to use it (see attached video). The screen going black every few seconds makes the monitor utterly useless So, I call up Acer support and this is what the support tech tells me ""unplug and re-plug it in... did that work?... no... ok, that's all the guidelines we have... you'll have to send it in for repair"" As it turns out you're responsible for the shipping... let me rephrase that ... YOU HAVE TO PAY TO HAVE YOUR DEFECTIVE PRODUCT FIXED. Based on that alone (let alone the fact that it's a defective piece of equipment) I can't recommend this monitor. When it works it works great... but what does that matter if it breaks after 6 months?",2.0 out of 5 stars,Verified Purchase,Great at first... but you're better off spending your money elsewhere,S
"Reviewed in the United States on November 18, 2020",2 people found this helpful,"It's a nice monitor. it's thin. It works. But they include a VGA cable, but not HDMI??????? In 2020? I'd rather they not waste cords and include HDMI. The VGA will remain in the box with other old, useless cords. And now I need to make a quick trip to Target so that I can work tomorrow morning.",4.0 out of 5 stars,Verified Purchase,No HDMI cable included in 2020?!,T. Valenza
"Reviewed in the United States on December 11, 2018",One person found this helpful,"So far I really like this monitor. I wish it would get a little bit dimmer, since I work at night, so far it is a large improvement over the last monitor I had. The brightest settings allow you to see it at any time, even during the brightest of days. The matte finish prevents reflective glare oh, and there seems to be no, or very little light bleed. Recently, I have noticed a bit of what I can only describe as slight wave-like fluctuations in the picture. You definitely can't notice it while gaming or watching anything, but while working on documents it is a little bit more pronounced. Still, I would definitely recommend this monitor as a great value monitor if you don't want to spend a lot of money.",4.0 out of 5 stars,Verified Purchase,Great value for a budget monitor,Dorothy Hall
"Reviewed in the United States on May 4, 2020",2 people found this helpful,"monitor worked fine for 3 weeks.... today the colors were extremely washed out. at first i thought it was my computer so i tried everything i could find: installing old/new drivers, resetting my PC, etc. i figured out it was the monitor after i tried plugging in my laptop and mirroring the displays... picture was completely fine on my laptop. i'm very disappointed and it's going to be a pain returning this thing. do yourself a favor and do NOT purchase an acer monitor. it's just junk.",1.0 out of 5 stars,Verified Purchase,worked for 3 weeks,tmeclroy
"Reviewed in the United States on February 2, 2017",One person found this helpful,"For the price this is a good looking display and works well.CONS: The stand is somewhat flimsy so when you push up from below to hit the power or menu buttons you have to stabilize the monitor with your other hand. Otherwise it feels as if you may tip over the display. Also would not recommend if you frequently plug or unplug cables from the back for the same reason.PROS: I haven't had any issues with that in the past 4 months of use despite the not-so-sturdy stand. This monitor is hooked up to a computer and a PS4, and the input switches accordingly to know which source is powering it. Press the menu button twice to scan all inputs in order to switch if both sources are active. That takes 2-5 seconds.",4.0 out of 5 stars,Verified Purchase,Good looking display and works well. Somewhat flimsy stand.,AC
"Reviewed in the United States on January 19, 2021",2 people found this helpful,The picture quality and refresh rate really is excellent for the prince. It's slim and sturdy in quality. The only disappointment (which is my own fault for not reading carefully enough when I picked it out) is that it is not mountable.That really is the only downside to it. I don't really understand why companies even make monitors anymore that are not capable of mounting but there you have it.,4.0 out of 5 stars,Verified Purchase,Good monitor for the price,Blah Blah
"Reviewed in the United States on March 1, 2021",3 people found this helpful,"Acer's been around forever...they didn't disappoint. Actually using this as a second monitor for gaming...I can have Steam and Discord open on my second monitor, and games open on my first one (took me hours to figure out how to do this LOL). My first monitor's a little larger, 23 inches...but the clarity of the Acer is so good, I wouldn't hesitate to use this as my only monitor.",5.0 out of 5 stars,Verified Purchase,Superb monitor for the price,Papa Rick
"Reviewed in the United States on May 4, 2019",One person found this helpful,"I bought this monitor as an external display for my laptop (Xiaomi Mi Notebook Pro, for anyone who's curious). The display is gorgeous and the monitor itself is rather stylish and attractive. The screen size and resolution are perfect for my needs, which are mostly web browsing, video streaming, document editing, and occasional gaming.Though my laptop isn't a designated gaming laptop, it can run games decently enough. This monitor makes games look very nice, and I much prefer using it to my laptop's built-in screen. I highly recommend this monitor to anyone in the market for a well-priced 1080p monitor.",5.0 out of 5 stars,Verified Purchase,Very nice for the price!,Devin
"Reviewed in the United States on February 8, 2019",2 people found this helpful,What can I say? This monitor is just fantastic!The color production is totally on point [especially at this price outdoing itself].The IPS display delivers impeccably [hardly notice any IPS glow.].It can be overclocked to 75 hertz for a bit more speed.The monitor is practically bezel-less and really comfortable to look at.The monitor itself is truly beautiful and durable.It has a small user friendly menu which you probably don't even need to touch as its already well calibrated.It is very energy efficient and flicker free.Acer you've certainly outdone yourself with this one. No wonder it is practically a best seller on Amazon. I am truly a happy owner!! :),5.0 out of 5 stars,Verified Purchase,Definitely worth much more than the price!,TechlovingMoses
"Reviewed in the United States on December 19, 2018",5 people found this helpful,I just bought this for my husband as an early Christmas present since his died this morning. He's heavy into gaming and his old monitor was terrible. I've been looking at this one for a while so I decided to make the jump. I'm so glad I did! The colors on this monitor are so vivid on the default that we had to turn down the brightness a tad. Everything moves so smoothly! He's been smiling since he got it. He's been playing Path of Exile since he got it and he says it's like playing a brand new game. The details really pop on the screen that you can even see that the statues have eyes! He's been smiling for about an hour now. I only gave 4 stars on durability on this review due to us owning it for only a couple of hours. We don't know how long it'll last just yet.,5.0 out of 5 stars,Verified Purchase,Vivid Colors and smooth graphics!,bizzlemuck
"Reviewed in the United States on March 25, 2020",One person found this helpful,"Dead on arrival. I work in I/T, so it’s not like I may have plugged a cord in wrong. It would not even acknowledge that it was getting power. I tested the power supply with my multimeter and received the expected 19 volts going into the monitor. Very frustrating. In the middle of a pandemic and the monitor I ordered to do my job remotely won’t turn on. And, at this point, anything decent and affordable is already sold out. So I’m stuck with just a laptop screen for now. Buyer beware!",1.0 out of 5 stars,Verified Purchase,Won’t even turn on.  Broken right out of the box.,Anthony from MS
"Reviewed in the United States on July 14, 2019",2 people found this helpful,"Not very impressed with the quality. Quite a few times in a day it suddenly loses display n then it starts working people y in about 5 seconds. The picture quality is decent for the price. I have a Dell monitor placed right next to it and when I compare the same picture on both the screens, I can see that this monitor gives a satisfactory performance.",3.0 out of 5 stars,Verified Purchase,Good for the price. Keep your expectations low.,Priyanka
"Reviewed in the United States on October 2, 2020",One person found this helpful,Got this since LTT recommended it and it’s perfect size for small display for a really good price. Didn’t want a massive monitor for my WFH set up.Acer makes really good quality value displays and construction isn’t Apple Mac Pro but then again you are paying <$100 vs ~$5000.See LTT video on this display. Good brightness refresh rate and picture quality. Stand only pivots/tilts forward and back.,5.0 out of 5 stars,Verified Purchase,Great value!!,Myko
"Reviewed in the United States on March 8, 2021",One person found this helpful,"Honestly, the picture quality is ok, but not the greatest monitor. It is a great price though. The color quality isn't great, and it isn't that bright, but I'm still finding it very useful for work from home. There was a run in the screen when I first turned it on, and that run appears every once in a while, not sure why. I've changed the cable and used different computers to connect to it, but it still happens occasionally. Since I'm using mostly for WHF, it's not a problem, but when I game it is quite annoying.",4.0 out of 5 stars,Verified Purchase,Decent for the price.,Jackie K.
"Reviewed in the United States on August 22, 2020",One person found this helpful,"I bought this monitor as a second screen for my laptop. So far I’ve used it for web browsing & light gaming (Sims 4), and it works perfectly! The image quality is great, and although my laptop screen is 144 hz, the 75 hz on the monitor doesn’t feel too different.Some potential deal breakers to keep in mind: the height isn’t adjustable (you can only tilt the screen back and forth) & the monitor isn’t vesa mount compatible. Furthermore, you need to supply your own hdmi cord, but you can generally find these for cheap on amazon or in stores.",5.0 out of 5 stars,Verified Purchase,Amazing Value,Alma C
"Reviewed in the United States on December 15, 2020",One person found this helpful,"Reduced rating to one star. Absolutely no support provided from Amazon or the manufacturer. I will have to pay out of pocket FROM SOMEWHERE ELSE to get a monitor that stays on longer than ten minutes. What a total POS this is. Complete waste of money.I purchased two of these monitors so I could work from home. One of them works well, but the other blacks out often. Sometimes the screen comes back on with no issue. Sometimes it comes back, but purple or green. Sometimes it comes back, and the right side of the screen is on the left and vice versa. And sometimes it doesn't come back at all, and I have to unplug it from the computer and plug it back in. This didn't start happening until after the return deadline had passed. I've only had these for five months or so, so I am highly disappointed in this product. I will not be purchasing this brand again.",1.0 out of 5 stars,Verified Purchase,Screen blacks out 10-50 times per day,Amy Crowe
"Reviewed in the United States on August 20, 2019",One person found this helpful,"The reader should be warned that the display is reduced glare, which is a good thing in general but tends to make text look grainy. The monitor could be brighter but it is not a major issue. While text and icons are somewhat grainy, movies look very good and the relative absence of glare is a big plus. For my taste monitors smaller than 27"" are preferable and this one is the perfect size, allowing sufficient screen real estate to work while not taking up too much space on the desktop. Overall, a good value if you can live with the non-reflective screen.",4.0 out of 5 stars,Verified Purchase,Decent Value in a Full HD Monitor,neurodoc
"Reviewed in the United States on October 31, 2020",One person found this helpful,I ordered the 27 inch monitor for our home office after ordering the 21.5 inch monitor last year & for such a reasonable priced monitor - I couldn't be happier. I was not expecting it to be as large as it is but I absolutely LOVE this monitor!! Great picture quality but i am a little bummed that this monitor doesn't have any USB ports on it. It did come with a cord to plug into the hub which i forgot when i got the 21.5 inch monitor. LOVE the monitor!!,5.0 out of 5 stars,Verified Purchase,Great Monitor,Chris&Michelle
"Reviewed in the United States on November 1, 2019",One person found this helpful,"The monitor is light, thin and was an easy fit on my untidy and cramped work station. Setup was quick and the picture quality is consistent with other monitors in its price range. My gaming is mostly limited to strategy titles like the Civilization and Total War series and I find the screen size and picture definition to be fit for purpose. The control buttons are on the underside and a bit awkward to use, at least at first. It comes with an HDMI to VGA cable so if you require a different connection combo you'll need a different cable.",4.0 out of 5 stars,Verified Purchase,Good Value for the Price,daniel j. silvia
"Reviewed in the United States on February 26, 2021",One person found this helpful,"Tried two monitors to decide which fit better on my desk. The other was bigger, which I liked but had an enormous base. This one was a bit smaller (about an inch) but had a much more convenient round base. Because of that it fits much better on my desk and isn’t sitting right in front of my face. For under $100 I doubt I could have done better than this.",5.0 out of 5 stars,Verified Purchase,"Great size, small base",druznak
"Reviewed in the United States on February 22, 2021",One person found this helpful,"When rating the picture quality this is subjective as I like full and bold image coloring, but it has held its quality for two different types of gaming desktops both with G-Force graphics cards for the price. Highly recommend this product for those looking to set up duel screens and need one for communication and quick reference as this will meet and exceed those need.",5.0 out of 5 stars,Verified Purchase,Duel screeners,Amazon Customer
"Reviewed in the United States on October 23, 2019",One person found this helpful,"I purchased ACER ""R240HY bidx"" 23.8"" AND ACER ""R240HY Abmidx"" 23.8"" monitors. There is a clear difference in the picture quality. The screen on R240HY is less bright despite the adjustments.If I view both the monitors together wearing polarized shades, I see blank screen on ""R240HY bidx"" but I can see the picture on ""R240HY Abmidx"" monitor (dual screen)According to the description, both the monitors have same spec except for ""R240HY Abmidx"" has built in speakers.The monitors were purchased together but arrived from different locations. Waste of time and money. I threw away the boxes so can hardly return it.",2.0 out of 5 stars,Verified Purchase,Poor Brightness,AD
"Reviewed in the United States on June 11, 2019",2 people found this helpful,this monitor is a 75hz with freesync and is super duper slim. The stand for it is a bit cheapish.. but the rest is great. also has gaming features like additonal brightness and cross hair placement. I bought this for playing CS:GO. quality is there and would recomment to anyone looking for a good 1080p monitor for budget gaming.it does have a con though.. it uses an external power adapter because obviously it being so thin.,4.0 out of 5 stars,Verified Purchase,cant beat this price to performance,Usman Sheikh
"Reviewed in the United States on July 16, 2020",2 people found this helpful,"Image quality is great, nice looking monitor that works well. Was a great addition to the work from home setup.Used with 2019 Macbook Pro through a USB-C to HDMI connection.",5.0 out of 5 stars,Verified Purchase,"Great picture, good design",Cam
"Reviewed in the United States on December 7, 2020",One person found this helpful,"bought this earlier this year, 2020, and as much as a month ago the monitor is already flickering, and has grey lines stretching across the image (very noticeable on white windows). I've tried turning it off and back on again, and adjusting the cords and it's still awful. Thankfully my primary monitor is a different (popular brand). I will never buy acer again. Subpar quality.",1.0 out of 5 stars,Verified Purchase,I'll never buy an ACER monitor again,Jack Dashing
"Reviewed in the United States on February 9, 2021",One person found this helpful,When I switch between applications or open a new application they often will glitch and the frame will show all white or all black. Some programs become unresponsive. This is not an issue with the laptop as it is functional standalone and when connected to my monitors at my office. Although this cheap work from home solution has proven to be a waste of money and I now need to upgrade to one that will not hinder my ability to work.,1.0 out of 5 stars,Verified Purchase,Glitches and images often lag or do not appear at all,ryan j davidson
"Reviewed in the United States on November 26, 2020",2 people found this helpful,"This monitor has been my main one for over a year now, and for what it's trying to do, it succeeds. The response time is good, the brightness is good, the monitor itself is just the right size.Just one problem -- why you gotta display your brand name every time you turn it on? I turn off my monitors when I'm leaving the room for an extended period. The secondary monitor I use, originally my primary one, doesn't do this... Not a very big complaint though.Overall, superb monitor. If you need a good, cheap monitor, try this one!",4.0 out of 5 stars,Verified Purchase,Great monitor for the price.,Travis
"Reviewed in the United States on March 3, 2021",One person found this helpful,"they brag about the thinness of the screen and then put a thick box on it to hold the boards, buttons and ports. They could have taken the 22 inch thin screen and designed it like the smaller portable monitors, that would have justified the ""Thin"" bragging rights. But what is the point of have a thin screen with that box stuck to the back?",3.0 out of 5 stars,Verified Purchase,It could have been thin!,DylisTN
"Reviewed in the United States on September 10, 2018",One person found this helpful,"I received this monitor and after two months the LCD Screen randomly appeared with a black dot. I then had to ship in the product after paying nearly $30 for a box/shipping and wrapping at Fedex and Acer now wants me to pay an additional $79 to repair the screen that now looks even worse. I was asked to take pictures of the screen before shipping (first 3 images are mine) and once Acer receive my monitor (4th/last picture taken by Acer) the LCD screen looks even worse. After two months of hardly using my monitor (work purposes only), which has zero scratches and was in great condition has now worsened and I am being asked to pay $79 to repair plus the $150 I already paid two months ago + the $30 I had to pay to ship the product. Warranty does not cover this issue, which as you can see in the images are MUCH MUCH worse. The picture quality was great when the screen was working properly, however, I would not buy this product again nor any products from Acer. Two months and this monitor broke? Such a waist of money. Acer's durability is poor.",1.0 out of 5 stars,Verified Purchase,DON'T PURCHASE,Amazon Customer
"Reviewed in the United States on April 16, 2020",One person found this helpful,"Very nice monitor, especially for the price. HOWEVER, who needs a VGA cable anymore? They should ditch those and include an HDMI cable instead. ALSO, it needs to be noted prominently that there are no built-in speakers. You will have to purchase computer speakers if you use the HDMI connection. I would have purchased a different model with built in speakers if I had realized it. So that will clutter up the workspace a bit adding those.",4.0 out of 5 stars,Verified Purchase,Beautiful!  But needs HDMI cable and need to mention that there are no built in speakers,JustMeee
"Reviewed in the United States on July 14, 2020",One person found this helpful,"I was amazed by getting a good monitor for such low price. I don't use it for gaming, just regular work. The monitor is easy to install and connect to a laptop. It has multiple settings to adjust brightness, contrast including an eco mode. It came with a VGA cable. I bought an HDMI cable to connect it with my laptop. There is no camera though.I am very happy with this purchase and highly recommend it.",5.0 out of 5 stars,Verified Purchase,Good value for money,MSR
"Reviewed in the United States on August 10, 2020",One person found this helpful,Bought this as a second monitor for work and I couldn’t be happier with my purchase. It came with two connection ports (one HDMI and the other a big blue port with screws). I had a gotten a new laptop from work and luckily it came with the HDMI cord as the new laptop didn’t have the other option.i am very happy about this purchase as the size and compatibility is just perfect for my daily workload.,5.0 out of 5 stars,Verified Purchase,You can’t go wrong!,Jamie D.
"Reviewed in the United States on June 26, 2019",3 people found this helpful,"Screen works fine, display is nice and all, but with this monitor is was impossible to get into BIOS. It just kept saying ""Input not supported"" until the login screen. I needed to get into BIOS to change boot order after upgrading to SSD. I tried everything I could find related to this issue to no avail. Long story short I ended up hooking an old monitor up to the computer (not acer) and it worked fine. POST and BIOS screens simply do not show up on this monitor and idk why... for the record I'm running an asus motherboard, intel 9th gen cpu and radeon gfx card so if anyone knows how to fix it with a similar setup that'd be great.",2.0 out of 5 stars,Verified Purchase,Things working right,mark patmore
"Reviewed in the United States on March 22, 2021",2 people found this helpful,"This monitor makes a world of a difference when teaching on Zoom. I wish I bought it sooner! For less than $100, I really can't complain. The purchase does not come with a HDMI cord, but luckily I had one for my MacBook laying around, so can't ding a star. If you're a teacher teaching in distance learning, this product is a must!",5.0 out of 5 stars,Verified Purchase,Distance Learning & Teaching,Sara
"Reviewed in the United States on July 7, 2020",One person found this helpful,I love this monitor i use it with multiple divices i only with it had a headphones out or speekers but he picture quality is amazing and it doesn't smear the image across the screen like my TV's do 10/10 for picture quality just make sure u have a set of speakers or headphones plugged into the source device,5.0 out of 5 stars,Verified Purchase,Best screen ive ever bought just 1 problem,Aaron413 
"Reviewed in the United States on September 6, 2020",2 people found this helpful,"For the price, this monitor is great while it works. However, according to other reviews and now my own, this monitor doesn't last long. I noticed occasional black screens when I first started using it and worried that might be a precursor to something worse. It was.After only 4 weeks of using this monitor, the screen is black and will not display anything (from the pc, from the monitor itself, nothing). When starting my pc, the monitor acknowledges the input and attempts to display something but fails every time. Occasional spurts of color try and come through but last only half a second. I attempted every fix you could imagine short of opening up the monitor. Different cables. Different computer. Checked my hardware inside my pc. Nothing worked.Just started the return process today before it was too late. Save yourself the hassle and invest in something sturdier even if the price of this monitor makes it hard to turn down.",2.0 out of 5 stars,Verified Purchase,Stopped working after one month,Sebastian Hay
"Reviewed in the United States on January 19, 2020",2 people found this helpful,"We just received the monitor and hooked it up with the VGA cable---no problem except it was a bit too bright. I couldn't figure out how to work the brightness controls underneath the screen.I called the Amazon help line number and got my call and question answered immediately. There is a reason that Amazon is Amazon.Also, I have never been disappointed by an Acer product---including this one. It's a great moniter, especially for the price.",5.0 out of 5 stars,Verified Purchase,"If you have a question, call the Amazon Help line",LFNYC
"Reviewed in the United States on June 14, 2018",One person found this helpful,A great monitor! I spent about two weeks looking through reviews and specs (and price). This one is a winner for sure and I love the size. Colors are great and the images are nice and bright. Some reviewers complained that it was not very stable. The stand could use some improvement but my cat rubs up on the monitor daily while he keeps me company and it's never come close to tipping over. Others mentioned the buttons on it weren't very practical. I don't generally mess with the settings after the initial setup and I don't power my monitor down every time so neither of those issues affected me. I'm giving it a great review because this was the product I was looking for. Please don't try to compare this to higher end monitors or 4K technology. This is a great monitor for anyone on a budget who isn't overly concerned about having the best tech as soon as it comes out.,5.0 out of 5 stars,Verified Purchase,A great monitor! I spent about two weeks looking through ...,Outside with Ed
"Reviewed in the United States on September 26, 2020",One person found this helpful,"I am an engineering student and intern, so I’ve had to create my own space to work at home for both work and school. I wasn’t expecting much from the monitor due to the price, but as my picture shows it’s screen quality is better than my laptop. I was also looking for about the same size monitor as my laptop screen for consistency, so I appreciate the size. I had no issues connecting it to my laptop. You can see the connection options in my pic. The only thing to note is that the height doesn’t adjust much, but that didn’t bother me.",5.0 out of 5 stars,Verified Purchase,Better than my laptop screen,Heather Elizabeth
"Reviewed in the United States on January 30, 2021",2 people found this helpful,"It is a decent monitor for my laptop. I wanted a bigger screen to fit to a docking station and this was a good choice. While it is not what I would would want if I was doing intense art kind of work, it is very good for my everyday work and I have done some nice graphics on it. Seems durable and was easy to install. I like it.",4.0 out of 5 stars,Verified Purchase,Good quality for the price,merlinwv
"Reviewed in the United States on January 11, 2021",One person found this helpful,"I bought this monitor for my makeshift pandemic home office and was pleasantly surprised by its quality. I use it for work and grad school so I can't really comment on how it is for gaming, but for my uses it's perfect. I'm not a computer/monitor expert so I haven't used tons of other products, but I'll say that the picture quality is great and doesn't hurt or bother my eyes nearly as much as other screens I've worked on, the color is crisp, and the monitor looks sleek and professional. It has a VGA and HDMI port, and the power cord is long enough that you shouldn't have to worry about not being able to reach an outlet. I normally get slightly nervous when making tech purchases as I'm not a real tech-y guy, but I couldn't be happier with this purchase. Highly recommend.",5.0 out of 5 stars,Verified Purchase,Bought for my home office and am very pleased. Awesome bang for your buck (and yes it does tilt),Jim McGonagle
"Reviewed in the United States on December 27, 2018",One person found this helpful,"I dislike giving 1 star reviews. I purchased this monitor along with a two monitor desk mount to replace one of my monitors in a two monitor setup. Never did I imagine this monitor wouldn't be VESA mount capable. Of course I cannot return the monitor since I opened it and I cannot return the desk mount without paying 1/3 of the purchase price to ship it back to Amazon.So, beware, this monitor, regardless of any other features, is not VESA mount capable. I seriously cannot believe it nor understand the reasoning behind this. For my needs, this earns it 1 star.",1.0 out of 5 stars,Verified Purchase,No VESA mount capability,PJ Photo
