postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on April 26, 2019",One person found this helpful," I have a mid 2012 MacBook Pro (All factory parts) I upgraded the ram to 8 GB (This item) and replaced the HHD with a SSD and my 10 second boot up went to 3 seconds, all of my apps work flawlessly, and I can multi task all I want. Huge difference.",5.0 out of 5 stars,Verified Purchase,Made my old laptop new again,Ray
"Reviewed in the United States on January 4, 2019",4 people found this helpful,"I installed the memory on a Lenovo Thinkpad X201.After about a month my computer started to get really hot and it would not load an operating system. Every time I tried to load an operating system (from the hard drive or a USB drive) it would only load a black screen. I reseated the memory sticks several times, traded the two memory sticks places, only put one in; everything only booted a black screen.I am returning the memory to Amazon. I don't recommend Crucial. This is the third time I've bought something manufactured by Crucial and everything I bought stopped working. I bought Crucial based on the price and previous experience (prior to 2018-2017). It seems my past experience with Crucial hardware is no longer valid.",2.0 out of 5 stars,Verified Purchase,Failed after about a month.,Mar cus
"Reviewed in the United States on August 21, 2015",One person found this helpful,"Work as it should. I added this to my HP Stream Mini (2GB to 10GB) and it was simple and super fast. Slide rubber bottom to expose 3 screws. Unscrew those 3 screws, left the plastic body from the bottom; unscrew the 4 screws on each corner to lift off the support frame for the HHD (share same parts for HP Pavillion). Insert memory card into top slots (ensure notch matches), then reverse the process, turn on, BOOM 10GB now for the HP stream mini. No lag for netflix or other streaming sites. I am not a gamer on PC so I can not provide any insight.",5.0 out of 5 stars,Verified Purchase,HP Stream Mini 200-010 best friend,BoomerSooner
"Reviewed in the United States on November 30, 2018",One person found this helpful,ive recommended this all my MacBook Pro users and have dont this upgrade twice already myself. mid2012 macbook pro upgrade and still working smooth and reliable. highly recommended for your mid2012 MacBook pro ram upgrades.,5.0 out of 5 stars,Verified Purchase,supper reliable. this is my second set.,mikesoops
"Reviewed in the United States on July 2, 2019",One person found this helpful,"My desktop was upgraded to 12GB RAM with this 8GB stick + existing older 4GB Samsung SO-DIMM. The BIOS recognized it with no issues. However, Windows 10 32bit didn't recognize it and had to upgrade it to Windows 10 64-bit to make it useful to the operating system.",5.0 out of 5 stars,Verified Purchase,Works with HP Compaq Elite 8300 Ultra Slim Desktop,Dantus 
"Reviewed in the United States on October 1, 2016",2 people found this helpful,"This review was posted 12/11/16 and is specifically for the Crucial 8GB Single DDR3L 1600 MT memory module when used with a ZOTAC ZBOX C Series Passive Cooling Mini PC, Intel N3150 Quad-Core, barebones System (ZBOX-CI323NANO-U).Just snap it in the slot and it works perfectly. I have had DOAs from this manufacturer and they are FEW AND FAR BETWEEN—no greater than other producers. I think the quality to cost on this item to be quite good and the performance superior.",5.0 out of 5 stars,Verified Purchase,Plug It In—It Works,Thorne Hamstring
"Reviewed in the United States on April 24, 2019",One person found this helpful,This double the memory of my wife's HP laptop. It went from 6 Gb to 12 Gb. Easy to install and performance increased immediately. I've used Crucial before and I don't have any complaints about. Their website is great and helpful information. Compatibility is not an issue with Crucial.,5.0 out of 5 stars,Verified Purchase,Great upgrade for my wife's HP Laptop,Marco A. Alvarez Rengifo
"Reviewed in the United States on July 25, 2020",One person found this helpful,"Installed 16GB DDR3L (two 8GB mod) in a HP Pavilion Laptop DV7-6100 running Windows 10. It worked great, very much improved the performance over the lower 6GB that was in it before. I can now edit photos and video without long processing times.",5.0 out of 5 stars,Verified Purchase,Worked great,JerryA
"Reviewed in the United States on April 9, 2019",5 people found this helpful,"I bought these ram disks to replace the old ones in my laptop. When I took the old disks out I saw printed on them ""1000mega Hertz"" which is slow compared to this product. I installed the new ram and immediately after turning my laptop on the performance seemed subtly smoother. This became more apparent when I tested WoW.",5.0 out of 5 stars,Verified Purchase,Noticeable difference in performance,Darbok
"Reviewed in the United States on August 6, 2020",7 people found this helpful,This increased memory and allowed me to keep using my older computer. Works well and easy to install. Best to use gloves to reduce static when installing.,5.0 out of 5 stars,Verified Purchase,Increase memory,Jerry
"Reviewed in the United States on November 9, 2018",One person found this helpful,Purchased 11/8/2018Arrived 11/9/2018Laptop: Asus Q550LFI bumped my laptop from 8GB to 16GB of RAM. This is very simple to install and a video on YouTube helped with the process. My machine is about four years old and it runs like it was new. I installed a new Crucial SSD as well.,5.0 out of 5 stars,Verified Purchase,Great Upgade,Hello People!
"Reviewed in the United States on July 15, 2017",One person found this helpful,"FYI - I put the 16gb (2x8) kit in my old Asus K55A Core i7 laptop, which officially only supports 8gb, and all 16gb were recognized...no problems...other than the initial boot-up seemed to take a little longer...perhaps. (Windows 10) Swapping the sticks took like 2 minutes...STUPID simple. Since the 16gb upgrade worked, I'm going to drop in a SSD, and I'll have a great machine for another few years!",5.0 out of 5 stars,Verified Purchase,"FYI - 16gb kit (2x8) recognized in my ASUS K55A (Core i7, Windows 10) laptop - no problem",Sniffer Customs
"Reviewed in the United States on June 8, 2019",5 people found this helpful,"Ha!!! Bought a cheap laptop! Made it faster! Hahahaha, I also did other things like replaced the hardrive with an SSD and.... Works perfectly fine!",5.0 out of 5 stars,Verified Purchase,Easy upgrade to a cheap laptop,jose garcia
"Reviewed in the United States on April 10, 2021",One person found this helpful,Using Crucial's website made upgrading my computer very user friendly. Everything I needed on one site including the cloning software for the new drive. The new memory was very easy to install,5.0 out of 5 stars,Verified Purchase,upgrading made easy,Nbdave
"Reviewed in the United States on June 28, 2015",2 people found this helpful,"This review is going to be specific to my computing situation, and contain information that I wished were already in the reviews prior to my purchase (mostly because I was very nervous as to whether this was the right ram for me, and I assume there might be others out there who are nervous about purchasing this ram for their identical systems).I have two identical laptops, which are Samsung R780 models. I have the US versions, and they’re commonly referenced on websites as the R780 Red models. They run the Intel Core i5-430M processors on motherboards which run the Intel HM55 chipset. The stock memory were 2x2GB (for a total of 4GB) Samsung PC3-8500 (1066MHz) DDR3 modules which are dual voltage modules capable of running at either 1.35v or 1.5v—however on my laptops the stock memory ran at the higher voltage of 1.5v. The stock ram modules had a latency rating of 7-7-7-20.Prior to purchasing this kit I had some concerns about whether it would work in my system. The item description here on Amazon mentions it is dual voltage (just like my stock ram was) however the official Crucial website states only the 1.35 voltage. Further, the sticker on the ram, as well as the sticker on the retail packaging, only mention the 1.35 voltage (mentioned in other reviews, but I can confirm that is how it is on the product). I contacted Crucial’s customer service and they did verify that the ram is dual voltage capable, so I went ahead and purchased it, and what follows are my results.This ram was plug-and-play without requiring any adjustments to my bios settings. It “under clocked” automatically down to the PC3-8500 (1066MHz) that my system is capable of utilizing. In doing so, it runs at a latency of 8-8-8-19 and at a voltage of 1.35v. This was rather surprising to me as my stock ram ran at the higher 1.5v and though this ram is capable of achieving the higher voltage, my laptops are happy to run it at the lower voltage. Another surprising result was that although the CL rating is slightly higher than the stock ram, this ram actually outperforms the stock ram within Windows 7. The WEI rated the stock ram at a 5.9, whereas this replacement ram rates as a 6.6 on one laptop and a 6.7 on the other laptop. I've now doubled my previous amount of ram, and have maxed out the laptop's capabilities (as it can only accommodate 8GB of ram).If you’re like me, and have a Samsung R780 that you feel is plenty powerful to do the things you want to do, but that needs a little more ram for multitasking (or just having 20 tabs open in your web browser) then I can recommend this ram and can confirm that it will run on this system. It will run at a lower voltage and still outperform the stock ram. I’ve only had the ram for about a week, but the difference is noticeable for me (especially when having a lot of internet tabs open) as the computer can store more in the ram and not have to access the much slower on-hard-drive page file to store and retrieve data. Hopefully the longevity of the product is as good as I’ve experienced with previous Crucial purchases, but I will update this review in the future if I encounter any issues.",5.0 out of 5 stars,Verified Purchase,Works great in Samsung R780 laptops,V. Crage
"Reviewed in the United States on June 24, 2020",One person found this helpful,Crucial makes a good quality product that you can depend on. The memory is easy to install and has increased the performance instrumentally. Just excellent!,5.0 out of 5 stars,Verified Purchase,Excellent company and products,Random
"Reviewed in the United States on August 30, 2020",2 people found this helpful,"My RAM cards were glitchy, causing my Mac Mini (late 2012) to crash suddenly and frequently. So I replaced them with these. Problem solved.",5.0 out of 5 stars,Verified Purchase,Problem solved.,Another Customer
"Reviewed in the United States on September 16, 2018",One person found this helpful,"Works as expected. Easy upgrade in my aging laptop. I used an anti-static pad, gloves, and lanyard I also bought from Amazon. Flawless install. The machine functioned like a newer laptop. Delayed me having to buy another laptop for a few more months, until 8GB are no longer sufficient for my needs.",5.0 out of 5 stars,Verified Purchase,Works as expected,Biz Nerd53
"Reviewed in the United States on January 4, 2016",One person found this helpful,"Installed in my wife's laptop, along with a new battery. Gave instant life to her PC and now runs some of the software that had been problematic. If you are a novice at upgrading memory, you should be aware that 32-bit operating systems can't run 8GB, they are pretty much restricted to 4GB. If you are increasing your RAM to more than 4GB, you have to use a 64-bit operating system. If you don't know what this means, don't get more than 4GB ;-)",5.0 out of 5 stars,Verified Purchase,"Good price, works as promised.",Anthony S.
"Reviewed in the United States on November 19, 2015",One person found this helpful,"I'm happy to have bought this RAM upgrade since the original RAM on my laptop is only 2GB. I was able to download the necessary updates to my system for the first time in three years since buying the laptop. Price-wise, this Crucial memory chip beats the price of Fry's anytime since the 4GB chip I tried out from Fry's is just the same price as this 8GB. Performance in terms of browsing speed exceeds my expectation as compared to my prior experience with the low memory on board. I would have bought 2 of these if I only had 2 memory slots but in any case, I highly recommend buying this item from the seller I got it from.",5.0 out of 5 stars,Verified Purchase,I'm happy to have bought this RAM upgrade since the original ...,warmbodynightowl
"Reviewed in the United States on November 17, 2016",3 people found this helpful,"Put it into my Thinkpad T460, and it greatly increased the amount of RAM. Registered with the computer and had no issues at all with using it.Definitely has improved the computer's performance substantially. Works comparably as the OEM RAM in alongside it.",5.0 out of 5 stars,Verified Purchase,Works with Lenovo Thinkpad T460,B. S.
"Reviewed in the United States on July 7, 2014",One person found this helpful,We needed to upgrade the memory in our ,4.0 out of 5 stars,Verified Purchase,Doesn't work with Lexmark Printers,D. Matheny
"Reviewed in the United States on June 6, 2017",2 people found this helpful," and decided to give this a try since it looked like it would fit in the printer for a fraction of the cost of the Lexmark memory.Unfortunately, although it fit just fine - the printer would just hang when running the memory test.This doesn't reflect poorly on the memory at all if you're using it in a laptop. If, however, you're like me and want to install it in a printer, this may not work as well as you think.",5.0 out of 5 stars,Verified Purchase,Great Upgrade for Lenovo Y-50 Touch,Anisoptera
"Reviewed in the United States on September 10, 2017",4 people found this helpful,"Crucial makes very dependable memory cards. Easily installed both cards in my Lenovo Y-50 Touch, doubling the memory. Immediate improvement in game-playing gain (FO4), with marked drop in ""freezes"" and lagging. In other applications, speed improvement isn't really noticeable except when multi-tasking with a number of apps open and chugging along. I would definitely buy Crucial again.",5.0 out of 5 stars,Verified Purchase,This has worked well in my Asus G75VX. I ...,Amazon Customer
"Reviewed in the United States on November 18, 2020",One person found this helpful,"Always have liked crucial, very easy to install and nothing special to do to make them work. They work as OEM.",5.0 out of 5 stars,Verified Purchase,Simple to install them,Wolverine76
"Reviewed in the United States on July 2, 2018",One person found this helpful,"Fit perfect. Gave my old laptop a bit more life. But for DDR3 which is quite old technology, it was a bit pricey. However, I did not want to go with an off brand and have used Crucial, which is Micron, in most of our computers.",4.0 out of 5 stars,Verified Purchase,Excellent but pricey for DDR3,@BaileyMcGreggor
"Reviewed in the United States on October 24, 2020",One person found this helpful,"Easy install but after a day started causing crashes and I couldn’t boot my MacBook. Wasn’t sure if the chips were bad or my computer was reacting to be mixing ram brands. Anyway, It didn’t work after a day.",1.0 out of 5 stars,Verified Purchase,Worked great for a day,Samuel
"Reviewed in the United States on September 14, 2016",One person found this helpful,Anytime you can double the memory in a computer you will realize gains in operational ability and speed. The memory upgrade will not make your hard drive faster or your processor faster but it will improve the speed of data transfer as RAM is where your programs operate. More RAM allows programs to load faster and react quicker than the same system using smaller amounts of RAM. A very good cheap upgrade to any computer system.,5.0 out of 5 stars,Verified Purchase,A very good cheap upgrade to any computer system,Lee Powell
"Reviewed in the United States on December 6, 2020",2 people found this helpful,"Giving a older laptop 8 gigs of ram instead of 4.No issues. Plug and play, 8 gigs detected.",5.0 out of 5 stars,Verified Purchase,8 gigs and all that jazz,Soren R.
"Reviewed in the United States on August 2, 2019",One person found this helpful,"I received the correct part first shot, and it really made a super difference in the performance of my laptop! Excellent customer service, I will be making all my computer related purchases from Crucial the future.",5.0 out of 5 stars,Verified Purchase,Made a super difference in the performance of my laptop!,Donna B.
"Reviewed in the United States on May 16, 2014",One person found this helpful,"I installed these 16GB (2x8GB) RAM pair on my Toshiba Z30 and ran PassMark memtest86 for 2 passes that took around 4 hours. RAMs were in perfect condition with 0 errors. If you are running many virtual machines like me, this amount of RAM is a perfect match for you.I would like to share about the packaging and shipping of my purchase since it was bugging me after reading some reviews here:- I received the RAMs in Crucial's original sealed retail packaging. I chose free shipping, it was shipped via Iparcel and I received it in a bubble envelope in 2 weeks. (I am in Singapore)- I ordered the one sold and fulfilled by Amazon and I suggest you do the same since I read many people commenting that they received their RAMs in a static bag (not in original packaging) and not matched (RAM kits has to be a matched pair). Probably these people ordered from 3rd party sellers on Amazon and probably some of these sellers are sending these RAMs removed from new/old laptops by claiming that it is new. Please read the reviews from people who bought RAM from WHOLESALE TAG, you will understand.In summary, I am very satisfied with this purchase, thank you Amazon.",5.0 out of 5 stars,Verified Purchase,Memory Upgrade for Toshiba Z30,A. ERKOL
"Reviewed in the United States on February 21, 2020",One person found this helpful,"Installed this in my in my QNAP TS453be NAS device. Not much else to say, it came up properly and works as expected. So far so good, would definitely buy again.",5.0 out of 5 stars,Verified Purchase,"Good RAM, works as designed.",Climbyourarms
"Reviewed in the United States on August 29, 2016",One person found this helpful,"Bought this RAM on sale, however even at it's listed price, it is worth it.The RAM was used in a mid-2010 Macbook Pro that just needed some hardware updating, and it was a very noticeable improvement.Have not had any issues in almost a year.Not much else to say about this aside from the fact that it works, have had no problems, and would recommend it on sale or at the listed price.",5.0 out of 5 stars,Verified Purchase,"Great RAM, works, no issues",Mary
"Reviewed in the United States on December 21, 2019",One person found this helpful,"For the ram stick that fit my computer, the product is excellent and definitely does the trick. But I received the wrong RAM type. Reordered and will adjust rating accordingly when I receive the proper RAM type.",3.0 out of 5 stars,Verified Purchase,"Ordered two DDR3, received 1 DDR3 and 1 DDR4.",Greyson Lopez
"Reviewed in the United States on June 18, 2016",8 people found this helpful,"Memory module works perfectly on a Dell Inspiron 3000. That's the thing with memory module upgrades. As long as you get the correct speed and type, there's no reason that it will not work. Unless the module is bad, off the bat it should work. In my case, there were no beeps signaling incompatibility. My laptop booted just fine and saw the memory increase perfectly. With Win 8.1 64bit, all of memory can be access by the OS.",5.0 out of 5 stars,Verified Purchase,My laptop booted just fine and saw the memory increase perfectly.,Carlos B. Mangrobang
"Reviewed in the United States on September 7, 2020",3 people found this helpful,Nice to be able to still get the older memory. I went from 4GB to 16 on my Dell laptop and I definitely notice a difference in start up time and in programs like Photoshop.,5.0 out of 5 stars,Verified Purchase,It works,ED
"Reviewed in the United States on February 17, 2021",2 people found this helpful,"Work great in my 450 probook g1, reasonably priced, new life for this laptop,, thanks",5.0 out of 5 stars,Verified Purchase,"New life installed in my 450 probook g1, thx",David O. Schoennagel
"Reviewed in the United States on June 10, 2015",4 people found this helpful,"I ordered this with no small amount of trepidation for a Lenovo 6136-B22 which has 2 204 pin SODIMM sockets.Try finding that particular model in the support section of Lenovo's site!The OEM hardware maintenance manual states the maximum RAM for the computer is 4GB.A firmware update I downloaded around January 2015 which applies to many models (some with 240 pin DIMMs and some with 204 pin SODIMMs) mentioned adding support for 4GB memory sticks. All references agree that the voltage should be 1.5V. The memory Lenovo originally installed was stamped 1.5V.I ordered the memory assuming the maintenance manual was out of date, the firmware release notes were correct, and the memory supported 1.35V as well as 1.5V.The memory arrived and the Crucial packaging stated 1.35V only. Their web site only shows 1.35V in the specifications. The Crucial web site has a spot to enter your PC information and it will tell you if the memory is compatible with the PC. The web site says the memory is compatible with a 6136-B22. I decided Crucial's warranty would trump all the conflicting information I found.I threw caution to the wind and installed it. I ran memtest86 on it for 15 minutes and no failure appeared. (And yes... 24 hours would be a better test.) I've been using this Win7 PC for quite a few days now. I let 7Zip use most of the 8GB to compress a 70GB backup file as a stress test today. Hopefully this helps anyone else out there with a 6136-B22, 6136-A1U, etc.",5.0 out of 5 stars,Verified Purchase,Found it compatible with a Lenovo 6136-B22 desktop,Jim
"Reviewed in the United States on February 6, 2021",One person found this helpful,Easy installed. Worked fine and bought a year or 2 more use from older laptop,5.0 out of 5 stars,Verified Purchase,Upgrade for older laptop,schwart4
"Reviewed in the United States on January 28, 2020",One person found this helpful,Dominating RAM for my QNAP-251B. Take your puny 2GB NAS to 8 amazing GB and see the difference. Easy install and much cheaper than buying 8GB model outright.,5.0 out of 5 stars,Verified Purchase,Buy 2 sticks for sweet upgrade to QNAP 251-B,J. Mansuy
"Reviewed in the United States on June 28, 2020",5 people found this helpful,"It was quite easy to install on Dell Inspiron 7559 series, the applications like Visual Studio and browsers run way quicker, no extra heat generated.",5.0 out of 5 stars,Verified Purchase,Very helpful upgrade for everyone,Sanjay Bhat
"Reviewed in the United States on June 6, 2020",One person found this helpful,Great upgrade for my MacBook Pro. It runs so much faster now and I can run a lot of programs at the same time with no issues!,5.0 out of 5 stars,Verified Purchase,Inexpensive upgrade,AnnDroidGirl
"Reviewed in the United States on October 16, 2020",One person found this helpful,Adding this memory really helped my laptop's performance with industrial programming software,5.0 out of 5 stars,Verified Purchase,Memory helped my laptop,Mark R
"Reviewed in the United States on February 3, 2021",One person found this helpful,"Between this, and the SSD I installed, my tired old Samsung Ativ Book 8 is running better than the day I bought it. Definitely a worthwhile Upgrade. Especially if you do a lot of video/photo/music editing and producing.",5.0 out of 5 stars,Verified Purchase,"Turned a 12 year old Laptop, Into a Powerhouse",Kole
"Reviewed in the United States on July 15, 2016",One person found this helpful,"I installed this in my HP Elitebook 8470P replacing the factory single 4gb stick and it recognized it instantly. It's so nice having 16 gigs of ram and not having to worry about excessive Chrome tabs eating all my memory. 8gb on my work computer is sufficient most of the time but I sometimes max around 6.5gb during heavy usage and with 16gb being so well priced, I couldn't resist it for my home computer.",5.0 out of 5 stars,Verified Purchase,It's so nice having 16 gigs of ram and not having to ...,Jason
"Reviewed in the United States on May 14, 2020",One person found this helpful,I think the website is so comprehensive and the support is excellent. It has improved a 5 year old PC that previously wasn't usable.,5.0 out of 5 stars,Verified Purchase,Easy to install,MK
"Reviewed in the United States on December 31, 2014",3 people found this helpful,"I recently purchased a Samsung SSD to replace the dying internal HDD in my Samsung NP300E5A laptop. Since I needed to do a clean Windows install + reinstall all drivers, my laptop has been running out of the 4 GB memory it originally came with, probably because of some driver incompatibility issues that I haven't had time to solve yet. This laptop supports a maximum of 8 GB memory so I decided to order this RAM kit to give it more memory until I can fix the driver issues. It works perfectly--all I had to do was physically replace the old RAM and add the second one, and my laptop recognised it instantly on boot and is using both in dual mode. No annoying ""Your computer has run out of memory"" messages so far, no complaints!",5.0 out of 5 stars,Verified Purchase,Works perfectly on Samsung NP300E5A,thereisnocake
"Reviewed in the United States on June 2, 2015",One person found this helpful,"Shows it is installed on my new HP Stream Mini and doing a really nice job of it as well.Will be most likely getting another 8 GB of Crucial Ram this month sometime.That will allow me to max out the Mini 200-010 to it's fullest Ram upgrade capacity.Then i will not even worry about running out of ram for any reason.But at present,10 GB's of Ram are enough.Thank you Crucial and Amazon.com and UPS,all did a really good job throughout the purchasing/Dlvry process.",5.0 out of 5 stars,Verified Purchase,... my new HP Stream Mini and doing a really nice job of it as well,Searaven 2012
"Reviewed in the United States on August 30, 2020",6 people found this helpful,Was super easy. Just needed a Phillips head screwdriver. THATS IT. Doubled my ram in 30 minutes!,5.0 out of 5 stars,Verified Purchase,Great power and price,Ron D.
"Reviewed in the United States on January 11, 2020",One person found this helpful,Lasted just over one year. Confirmed dead after I put in my old cards. Return and support closed per Amazon. One year not cost effective for price.,1.0 out of 5 stars,Verified Purchase,Lasted just s smidge past one year.,dmperfection
"Reviewed in the United States on January 1, 2015",One person found this helpful,Great RAM. Put it through Memtest right out the box and it passed. Great speed/value & quick shipping. Using it in my Dell Latitude E6510.$sudo lshw -sanitize #info for *nix users description: SODIMM DDR3 Synchronous 1067 MHz (0.9 ns) product: [Empty] vendor: Mostek physical id: 0 serial: [REMOVED] slot: DIMM_A size: 4GiB width: 64 bits clock: 1067MHz (0.9ns),5.0 out of 5 stars,Verified Purchase,Great RAM. Put it through Memtest right out the ...,Amazon Customer
"Reviewed in the United States on May 13, 2016",One person found this helpful,"It's a memory stick from a reputable company. It also happens to support low voltage required by my laptop, an AMD A4 Lenovo 11e. The Lenovo only has one slot so it accepts up to 8GB. I'd recommend it if you need it.EDIT: I put the lenovo back to 4GB to give to my mother. The memory surprisingly works in Early 2011 Apple Macbook Pro's. My specific one is a 15"" with the 2.2GHz i7.",5.0 out of 5 stars,Verified Purchase,Plug And Play,Nancy
"Reviewed in the United States on April 4, 2019",One person found this helpful,Upgrading an ASUS CN60 Chromebox from 4 to 8 GB has made a huge difference in responsiveness. And there were zero issues; upgrading _this_ box was easy (too bad my Chrome_book_ has everything soldered down).,5.0 out of 5 stars,Verified Purchase,Piece of cake -- I should have done this years ago,True Builder
"Reviewed in the United States on October 16, 2020",One person found this helpful,I upgraded my Synology NAS with this module. Everything's working great.,5.0 out of 5 stars,Verified Purchase,DS416Play,LP
"Reviewed in the United States on July 6, 2020",One person found this helpful,Bought this item to upgrade memory for my Qnap 451 NAS. Been about 6 months and so far so good.,5.0 out of 5 stars,Verified Purchase,So far so good,Dan & Robin
"Reviewed in the United States on December 17, 2018",One person found this helpful,"Appreciate very fast shipping during holiday season. But the item is different from the ad picture. The ad picture has 4 memory chips on the front(perhaps another 4 on the back), but the one I got has 8/8 chips on the front/back. The one on the ad picture was what i wanted. Not deal breaker but somewhat disappointed indeed.",2.0 out of 5 stars,Verified Purchase,Extremely fast shipping but...,ki
"Reviewed in the United States on August 11, 2020",One person found this helpful,"I upgraded an idea old laptop from 4GB to 8GB, which is the maximum I can go with. Made a huge difference using it for working from home during the pandemic. Was super easy for this technology-challenged person to swap out the card.",5.0 out of 5 stars,Verified Purchase,Easy upgrade,Amazon Customer
"Reviewed in the United States on November 29, 2020",4 people found this helpful,Upgrading my system from 6GB to 16GB RAM has made a huge difference !!! Crucial performing great!,5.0 out of 5 stars,Verified Purchase,Upgrade for my Dell Inspiron 24 All-In-One,JimmieV
"Reviewed in the United States on July 22, 2015",One person found this helpful,"I bought the 8 gb kit (4gb x 2) for a Gateway NV59 notebook and it works perfectly. I had some compatibility issues with memories of other brands in this computer, but this Crucial memories are the exactly type that my laptop needed, installation was very easy (open cover, change memories, close cover and power on) Windows immediately recognized the new hardware without problems. I reccomend widely to test your computer on crucial web site",5.0 out of 5 stars,Verified Purchase,installation was very easy (open cover,v3_86mx
"Reviewed in the United States on March 28, 2017",11 people found this helpful,holy crap! it really worked. i have never changed my RAM before i usually buy a new computer.but i decided to look it up and wow it totally work. i got it same day and switched it out and i have to say all programs are lighting fast.couldnt be happier. my 5 year old labtop with this and a new battery is basically brand new.,5.0 out of 5 stars,Verified Purchase,holy crap! it really worked,JC
"Reviewed in the United States on July 8, 2014",One person found this helpful,"Perfect PC3-12800 upgrade for the Gateway NV59 notebook which came with 4gb PC3-8500 from Micron. I'm the type that often likes lots of internet browser tabs open at the same time. The problem was with about 15 Firefox browser tabs open, the system really slowed and took up about 85% of physical memory. After swapping out the existing memory for the Crucial 8gb kit, I can have 15 tabs open and only be using 45%-55% of the RAM with no noticeable system slowdown.",5.0 out of 5 stars,Verified Purchase,Nice RAM Upgrade from 4gb to 8gb for Heavy Browser Tab Usage, Ron
"Reviewed in the United States on February 13, 2021",One person found this helpful,"Installed in my MacBook Pro mid 2012 and it worked for a while before suddenly being not supported. Bought some OWC and now everything is back to normal.Moral of the story: Don’t be cheap and get these, go for OWC RAM - especially if you plan on updating more things in your computer",3.0 out of 5 stars,Verified Purchase,Not as good as OWC,Tyler N.
"Reviewed in the United States on August 1, 2020",One person found this helpful,"Easy install for my Alienware , I don't do gaming but worked perfectly fine, allowing me open to all the app I needed at the same time smoothly and surprisingly my Alienware stopped overheating frequently!!. Not sure if It's related but I'm sure it helped some how.I'll recommend it, great value and good quality.",5.0 out of 5 stars,Verified Purchase,Great value and good quality.,Sharad M Eltirifi
"Reviewed in the United States on July 20, 2017",One person found this helpful,"My shipment was delivered on schedule, was packaged properly and it arrived undamaged. I bought the 8GB Kit (low density modules) and effortlessly installed both of them within a few minutes. The modules have been functioning perfectly with my notebook's AMD A6-4400M accelerated processing unit, and the computer's performance has noticeably improved. This memory upgrade was a good purchase decision.",5.0 out of 5 stars,Verified Purchase,Worthy upgrade,Dennis
"Reviewed in the United States on August 26, 2019",One person found this helpful,Memory prices seem to fluctuate constantly.Choose a good brand name and compare prices. I have purchased Crucial in the past and never had issues.,4.0 out of 5 stars,Verified Purchase,Brand and price made for a good value,TomM
"Reviewed in the United States on October 4, 2014",One person found this helpful,"This is a great product! It does exactly what it says it will do. My only regret is that I should bit the bullet and gone for the 8GBx2 instead. The only computer game that I play is League of Legions, and than the rest is for college stuff (college work, moveis, music, etc...) and I end up using close to 75% of my memory. It still works great but I feel limited if I was wanting to get back into the adobe photoshop (and other like programs).",4.0 out of 5 stars,Verified Purchase,Great but you might want to go bigger to be safe,Scott Reed
"Reviewed in the United States on September 11, 2020",5 people found this helpful,This was for a laptop. Not a Desktop. Need to pay attention to the description,1.0 out of 5 stars,Verified Purchase,Work type of memory,Mike
"Reviewed in the United States on August 18, 2020",One person found this helpful,Ready to install and works great on my lenovo thinkpad yoga 14!,5.0 out of 5 stars,Verified Purchase,Works with Lenovo Thinkpad Yoga 14,Laurie Johnston
"Reviewed in the United States on December 2, 2020",One person found this helpful,"worked as expected, would buy again",4.0 out of 5 stars,Verified Purchase,nice value,milton nelson
"Reviewed in the United States on December 14, 2014",One person found this helpful,"They seem fast, easily installed, and work well with my 2012 Mac Mini. There is definitely a difference in the response time of the Mac now.I have stuck with Crucial for all my Macs and have not had issues with the memory installed. Mac issues, with original parts, now that is a different story. :-)I think you can purchase these with a good amount of faith that this RAM will cause you no issues.",4.0 out of 5 stars,Verified Purchase,"Does it's job in my 2012 Mac Mini, and does it well",Gerald in Denver
"Reviewed in the United States on November 23, 2014",One person found this helpful,"I purchased a HP laptop 2000-2d11dx that came with 4GB and wanted to upgrade it to 8GB. This memory purchase was perfect for it. I installed it and everything was seamless, from the installation to the subsequent performance. I've been using it two months short of a year without any issues. I'd definitely recommend this to anyone looking to upgrade their laptop memory; just ensure the specs fit.",5.0 out of 5 stars,Verified Purchase,Perfect for my HP Laptop 2000-2d11dx,Deebo
