postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on December 14, 2019",One person found this helpful,"I had a previous version of airpods and they were lost pretty quickly since they get loose within seconds while you are in a store picking something. Airpods pro will stay within your ear very well, it's expensive and definitely not worth 250 ( apple obviously knows how to price their products : ) but with not many alternatives I prefer them compared to other non-apple named options. Noise-canceling option just OK, but the transparency option is a key not to get full ear sensation.",5.0 out of 5 stars,Verified Purchase,No wonder they are out of stock a lot of places.,Mike S.. Mass
"Reviewed in the United States on January 25, 2020",2 people found this helpful,"I travel for work, and I am on conference calls often. I am very disappointed in the AirPods Pro. While sound is good, it seems that is only thing Apple focused and tested. Here's what I've discovered over the past few months of daily use:* The noise cancellation is okay -- it certainly helps. But it causes ear pain due to a very high pitch when not when there is not audio playing through, and it certainly doesn't silence the outside environment completely.* I have AirPods too. I never had people tell me when using my AirPods they could not hear me. With the AirPods Pro, I would say more than half of the calls, people cannot hear me clearly. The microphone seems to be garbage -- people say I sound like I am underwater.* Often, I'll start a call on my iPhone X without using the AirPods Pro. If the conversation needs to become private, I'll then put them in my ears. The time it takes for the iPhone to transfer the call is long -- long enough that the person on the other end cannot hear anything, even background noise, thinks they lost me, and then hangs up. During this time, I do not hear anything either. It is frustrating.I'm going to go back to the original AirPods, and I will buy Bose QC20 which I had years ago that worked great.",2.0 out of 5 stars,Verified Purchase,"Painful noise cancellation, terrible microphone, and slow iPhone pickup",Brian Kiefer
"Reviewed in the United States on May 8, 2020",2 people found this helpful,Good product but flawed mechanical design.Go the the forums and google “AirPod pro rattling sound”. Tha ma me later.You are bound to experience the rattling sound wishing 1-6 months of owning this money making machine from Apple.No fix exist. The only option is to hope you have warranty and then Apple will send you either left or right earbud replacement.,2.0 out of 5 stars,Verified Purchase,Rattling sound when bass music is playing.,Major Nelson
"Reviewed in the United States on February 5, 2021",One person found this helpful,"I have so many online work meetings doing work from home and use these AirPods Pro's consistently all day long connected to my workstation and sometimes phone. I don't mind switching between Bluetooth connections, as that's not that difficult )unless my wife walks in and it for some reason syncs to her iPhone).1. The noise cancelling is incredible. It really helps focus on the call at hand, drowns out the kids playing on the xbox, etc.2. The wireless charging ability is a huge plus. I bought a dual charger and can charge my phone and AirPods at the same time overnight while I sleep and have them fresh for the day's work.3. Problematic is that due to safety concerns, they limit the volume capability so to not be responsible for any potential ""too loud"" hearing loss. Which is sad because not everyone hears at the same volume. I can live with that.4. The real disappointment comes in with the battery life. With any other headset (JBL,Jabra) it seemed as if I could run a full 8 hours of work with no problem or charging needed. With AirPod Pro's, I can only go half a shift, maybe slightly a little longer if I don't use Noise Cancelling, which is not a sacrifice you want to have to make.Overall, these AirPod Pro's are good, but they could be really exceptional if they fixed these few items regarding volume control and battery life. I'm not sure if they're actually worth the cost. You may want to try one of the less expensive knock offs first and see if those satisfy your need for a big amount of savings.",4.0 out of 5 stars,Verified Purchase,"Incredible Noise Cancelling, Limited Volume, Mediocre Battery Life",kingpete
"Reviewed in the United States on January 30, 2021",One person found this helpful,"First, the positives. Very convenient for people heavily into the Apple ecosystem with the automatic switching. Good noise cancelling. The transparency feature is nice. However, on the negative side, the sound quality is not that good with heavy emphasis on bass and lacking in treble. I had issues with the automatic switching. I was watching a movie on my Mac and anytime my iphone screen lit up for notifications, the sound from my Mac got disconnected and it was trying to connect to my iPhone, which was very annoying. Lastly, there seems to be a design flaw, since no matter which ear tips i tried to use, they kept falling off my ears. Forget about eating or drinking with them on. They would pop out in a few minutes. I’ve had a number of earbuds before, cheap ones too, that would stay in place all day. With those limitations, i could not recommend the airpods pro.",3.0 out of 5 stars,Verified Purchase,Convenient but...,Stan
"Reviewed in the United States on November 7, 2020",One person found this helpful,"I expect more from Apple than some second rate headset. I picked these up at Target during prime day for the same price. The sound quality is “okay”, but I constantly fight with mic quality (people think I sound like a robot or been auto tuned) and just getting connected! Switching between the iPhone and Mac is a pain in the butt and the battery life should be longer than ~4 hours. The regular AirPods with worked much better, save your money and stick with those.",2.0 out of 5 stars,Verified Purchase,Expected More From Apple,David Gilbert
"Reviewed in the United States on February 26, 2021",4 people found this helpful,"Fantastic earphones! To be honest I don’t find these type of earphones the most comfortable but you get used to them. The sound quality is great and it’s crazy how effective the noise cancelling is.It has 2 modes, so one is perfect so that you hear ambient noise if you’re running for example but the noise cancelling is so unexpectedly effective! It’s also super convenient to just wear one so that you can answer your phone or do a quick catch up on the news etc. Generally they don’t fall out but you must make sure they’re in securely.My only gripe is the battery life. I think if you’re listening to music/ using constantly it seems to only be 3/ 3.5 hours. The case is charged so you can give them a tip up or 2 quite easily. Make sure you have the correct cord and only buy the originals and register them online for your warranty.",5.0 out of 5 stars,Verified Purchase,Fantastic to be cord free and to have such great quality.,Teresa M
"Reviewed in the United States on June 11, 2020",One person found this helpful,"Extremely disappointed and frustrated to receive an open-box item for this full-price supposedly new item listing. Almost fraudulent, and this is not even the first time I'm receiving a deceitful item. Dishonest and deceptive. I'm filing a return, but I might've taken this if I didn't know that Apple always plastic wraps its products.",1.0 out of 5 stars,Verified Purchase,Sent me an open-box item,Wanik Jang
"Reviewed in the United States on February 20, 2020",One person found this helpful,"I loved this product from the day it was announced. Super portable, easy connectivity and very good battery. My primary purpose is to use this for my laptop and workouts. As much as I loved the way it worked in my laptop when I am idle, I wish it gave same experience for workout. First 2 days it was great for workout. Then one side started moving due to sweat and moved up a size from medium to large earbuds even if I have to give up noise cancelling. Few days that also started slipping and I can’t even use it when I am idle. I would recommend this only for non work out purposes. It does not qualify as a workout earbud.",3.0 out of 5 stars,Verified Purchase,Great earbuds with outstanding noise canceling but not for workout..,B.Albert
"Reviewed in the United States on August 29, 2020",2 people found this helpful,"Son Buenos porque tienen buena Calidad.de sonido,lo unico que no me gusto y no supero mis espectativas fue que cuando llevan un rato en el oido.se caen solo.es como si el sudor lo hace que se va saliendo.para mi seran bien carros pero no son como loa primeros audifonos que esos si no se salen del oido y se quedan mientras los llevas puestos.",5.0 out of 5 stars,Verified Purchase,Mi opinion,yanaisy meneses
"Reviewed in the United States on November 18, 2020",One person found this helpful,,5.0 out of 5 stars,Verified Purchase,A great buy  I hope that this helps you,Betty Martinez
"Reviewed in the United States on August 5, 2020",One person found this helpful,"At first I was upset because they came a day late and said to myself if the sound anything like my children airpods I was sending them back same day. Well to my surprise the sound blew me away .battery life is ok about 4 1/2 to 5 hours. But with the charging case he you last you most of the day and The noise canceling is unbelievable and nothing compares from what I’ve heard so far.When you turn on the noise cancellation on it sounds like you’re on the airplane and your ears need to be pop because the sound just disappears it’s incredible I could be in the car with my kids and they could be playing music I put my headphones on I almost can’t hear a thing and I’m in the same car.now I have all the money headphones Bose sports ,Bang &Olsen e8 and synthesizer momentum and the AirPods Pro come in to me number one . And I’m basing this on total sound of course the other three are going to have a little bit more bass but just a little . Even using the app software on the other three I still give it to the AirPods Pro because they are more balanced and the sound Volume is loud enough that you may have to turn it down some.software on airpods can even make sure you have a good seal that no sound is leaking out of your ear it’s unbelievable.",5.0 out of 5 stars,Verified Purchase,Why didn’t I buy these sooner?,Kellie V.
"Reviewed in the United States on July 14, 2020",One person found this helpful,"These things are amazing. I usually can’t wear these types of ear buds cause they fall out of my ears but with the multiple sized silicone tips, it gives you a few options to find ones that fit. Your phone will actually tell you if they fit properly by checking the seal. The best part of these is that they pause automatically when you take one out so there is no more fumbling to try and pause whatever you’re listening to. The noise cancelling could be a little better but pretty good for ear buds. All in all, I’m kicking myself for not buying these sooner.",4.0 out of 5 stars,Verified Purchase,Great Outgoing Sound and Transparency Mode,Mark
"Reviewed in the United States on October 25, 2020",One person found this helpful,"Wife has the non-pro models and tried once. Not a big fan of those but these are so much better. Also have a pair of Bose SoundSport Free. Overall, the Bose has a better sound quality and is louder, this is at the expense of a much larger earbud that isn't near as discrete as the AirPods.For the size of the AirPod Pro, they do have a great sound and good volume, plus they are small enough that I can wear at work without being too distracting.",5.0 out of 5 stars,Verified Purchase,Like them more than I thought,Patrick Perry
"Reviewed in the United States on April 9, 2020",One person found this helpful,"These are great in all the ways you would expect. However, for expensive earphones they come up short.Sound quality is good, but not amazing.The connection between the phone and EarPods is not seamless. Often only one earpod will connect. Sometimes on an ongoing phone call they don’t connect at all. It can be very frustrating.Also, they fall out of my ears sometimes, especially when exercising.Lastly, I liked the tapping to skip, pause, etc. much better on the old EarPods than the squeezing on these.All in all, these are good, but have some issues.",2.0 out of 5 stars,Verified Purchase,"Good EarPods, but some annoying issues",Shai Albrecht
"Reviewed in the United States on November 14, 2020",One person found this helpful,"This version of AirPods has been great for me. The devices charge up fairly quickly. The battery life has been good with continuous music or podcasts during workouts. The special transparency mode helps to both provide sound, but allow background noise for safety awareness.My four stars are due to the somewhat weak inner ear grip. Although I can perform a low intensity workout (e.g. weightlifting, yoga, etc.) with no issues, it may come loose when jogging or running. I bought a cheap plastic hook that keeps it from falling out of my ear, but prevents the charging case from completely closing.Overall, it is a very good product. While not perfect, it is a quality Apple brand ear bud which can play great sound for non-intense activities.",4.0 out of 5 stars,Verified Purchase,"Excellent ear buds, but can be loose",E. Chu
"Reviewed in the United States on August 25, 2020",3 people found this helpful,"I don't write reviews. Maybe I've written two in my life, and both have been because the product was SO BAD I felt compelled to warn others of my unfortunate experience. If a product works as advertised, I consider it living up to expectations, and not something to rave about. But the Air Pod Pro is different. I can't even describe the mind-blowing experience the first time I put them on. The sound quality is best described as superlative. The noise cancellation is amazing. The ease of setup was easier than plug-n-play. It's as though they were pre-configured to work with my iphone, and amazingly once I had them set up with one of my Apple devices, it magically worked with all of the others. I could go on, but I think I've made my point. These are my second wireless ear buds. The first time I made the mistake of buying some cheap Chinese crap to save $75, but instead I WASTED $150. Lesson learned. Buy these and you will only be disappointed you didn't do it sooner. Full disclosure: I DO NOT own Apple stock.",5.0 out of 5 stars,Verified Purchase,Un Frickin' Believable,Bruce Komito
"Reviewed in the United States on September 8, 2020",2 people found this helpful,"If you’re buying this product, you know (or can read about) all of the features. Of course, Apple products are well-made, reliable, blah blah blah. As a classical musician, to me the sound quality is fine but lacks a little low end presence, which you will be hard-pressed to get from earbuds anyway. “Noise cancellation” is used quite liberally with these; you DO notice a difference, but again, there’s only so much that earbuds can do. They pair very easily with my other Apple products, and I haven’t had any connection issues at all. The battery life is also impressive, and I like being able to charge the pods from the case on the go. All-in-all, this is a great product if you enjoy listening to music on the go!",4.0 out of 5 stars,Verified Purchase,Great for what it is.,Theresa C.
"Reviewed in the United States on February 17, 2021",One person found this helpful,"I have had these for a few months now and i regret spending the amount of money these are priced it for the quality.I have always used LG Tone ultras for years and wish i bought me a new pair of Tobe ultras over these.They never connect easily to my android and are always really buggy where there are times they will go ibto isolation mode but not reverae back to allowing the sound of your surroundings in.The battery life sucks sometimes i get 2 hours of life out of them and have to charge again.For only having them for a couple months this is horrible.Also the hurt my ears, the length of the inner ear rubbers are not long enough to reach the depth of them staying in my ears with out backing themselves out unless i push them to where the hard plastic housing is pressing into my outer ear. After a hour i have pain where they are pressing.So disappointed i spent so much for this product.I highly recommend against buying this product.Quality and price just dont add up.",1.0 out of 5 stars,Verified Purchase,Regret,Daniel F.
"Reviewed in the United States on October 19, 2020",One person found this helpful,"I bought airpod-pro for my wife and she generally watches videos on macbook pro and switch back to iPhone while she receives any phone call. Airpod Pro switches audio smoothly from macbook to iphone without clicking any reconnect button on iphone but it doesn't switch audio when she receives WhatsApp call, even it doesn't automatically switch with any other app also. E.g. if we watch YouTube on macbook and want watch or listen youtube on iphone, we will have switch manually by selecting audio output. I have been using Bose headphone and it is awesome it does transfer audio from macbook to iphone or android phone and vice versa automatically without any click, and it also works with every app e.g. WhatsApp, Phone(call), YouTube etc. One more thing which is important to me atleast, when we watch YouTube on macbook and receive WhatsApp call on phone then it says that ""<Caller name> is calling"" and YouTube will be paused on macbook. Airpod pro doesn't recognize even, but it does work only with actual phone call but it doesn't say that ""someone is calling"" only beeps.",4.0 out of 5 stars,Verified Purchase,It doesn't switch audio from macbook to iphone on WhatsApp call,Uttam K. Gupta
"Reviewed in the United States on June 9, 2020",2 people found this helpful,"I am enjoying using this product. The sound quality is good enough. I listen to music and Podcasts and don't notice any difference between it and the old Apple headphones I had.I really like the hands free aspect. The battery life seems to be pretty long the charging packages good. It was a little tricky To pair the ear phones to my smartphone but it did work eventually and hasn't had any problems with That since then. Don't get frustrated keep trying. The 1st set of headphones had a problem, one of the headphones would overheat and feel hot on my ear. I returned them to the vendor and they promptly replaced them with a good pair. Since the Product is somewhat new I would excuse that but definitely send them back in if you have this problem it's worth it to get a new pair that works. It's nice to know that they stand behind their product. Really the cost Is worth it.",5.0 out of 5 stars,Verified Purchase,Great for hands free listening,JO
"Reviewed in the United States on June 3, 2020",One person found this helpful,"I was super stoked for these AirPods. I have had the original for a long time and was ready to try the noise cancellation feature. It was a let down.Pros:Siri reads you your text messages when they arriveconnects easily to the phoneCons:keeps falling out of my ears. I never had an issue with that with my old AirPods but no matter which size I use they still fall out pretty easily.even when you put the AirPods back in their case they stay connected to the phone so you have to manually disconnect them.the noise cancellation setting feels weird in my head between songs or when there is nothing playing. I feel like I'm going to get a headache from it. And it doesn't fully cancel out the noise, just makes it quieter.Overall, not worth the money.",2.0 out of 5 stars,Verified Purchase,disappointing,Jean Claudia
"Reviewed in the United States on January 30, 2021",One person found this helpful,"I'm glad I bought these rather than a cheaper nonApple product. They are easy to use. They work almost magically with my iPhone. And I can easily opt to use them with my Apple TV, meaning I can watch and listen to shows without disturbing other people in the room.I was afraid wireless ear pods would be too easy to lose -- but so far so good: They fit comfortably but snuggly in my ears. And the small charging case makes it way to keep track of the buds and carry them in my pocket when I'm not using them.I like that I can use both ears or either one independently. And because the case charges the pods, I have never run out of battery life. The noise-canceling feature -- which can be turned on or off -- is pretty cool.The one negative is that (unlike wired ear pods) I can't control the volume from the pods.All in all, however, they are a lot easier and stress-free than old wired headphones, which limited my mobility and were constantly getting tangled.",5.0 out of 5 stars,Verified Purchase,"Fun, convenient and easy to use",John3
"Reviewed in the United States on November 18, 2020",2 people found this helpful,"Great for work or doing things around the house, they stay in pretty well. Noise cancellation is pretty good, considering they are ""in ear"" as opposed to ""over ear"". Music is OK, audio for podcasts and instructional videos is very good.You might think these would be great for making calls too, well, they might be. If you work in an industrial environment whose noice just can't be cancelled out, they might work fine. If you work in a quiet location, like your home, (which would be absent the drone of florescent lighting, HVAC constantly running, and the interruptive chatter of the ""open office"",) you might find in call sound to be way too loud even at the lowest setting.Running numerous versions of IOS on iPhone XR has not alleviated the loud in call volume.These would easily get a 4 of 5",3.0 out of 5 stars,Verified Purchase,In call volume too loud.,BobN1
"Reviewed in the United States on January 25, 2020",One person found this helpful,"Wow. I had no idea that the canals that go from the outer air to my ear drum were sized differently. But they are and the different sized rubber caps on the air pods made this work for me. Here is what would happen. I would have both AirPods in and only one of them, always the right-ear AirPod, would work its way out and fall out. I changed the rubber cap to a smaller version and the problem went away. The noise cancelling is excellent and the ability to hear and be heard during a phone conversation is excellent. Finally, I live in a condo and work from home, and work on an adjoining condo was making a lot of noise. I put the AirPods in and turned a play list from my iPhone on, and problem solved.",5.0 out of 5 stars,Verified Purchase,Rubber inserts to fit your ear,V. Bede
"Reviewed in the United States on January 17, 2020",5 people found this helpful,After about 20 minutes they pop out of my ears. I’ve spent so much time looking for these stupid things. My Airpods never fell out of my ears while walking or sitting. Doesn’t matter what size of ear tips I use. They sound great but what good are they if they won’t stay in your ears?Update May 1st 2020 - after a firmware update they disconnect constantly but not both at once. Usually the right air pod pro disconnects followed by the left about 3-4 minutes later. I can’t even use them for conference calls or music because they just cause trouble. My wife’s do the exact same thing. We both have 2019 iPads and iPhone 11 pro’s. Very disappointed.,1.0 out of 5 stars,Verified Purchase,Fall out constantly.,Amaizing Amazon Customer
"Reviewed in the United States on March 24, 2020",One person found this helpful,"Great great product. Non biased to being an apple lover. I would say this is an amazing pair of headphones with great sound quality and noise cancellation, only draw back for me, is that having never owned any of the previous airpods I didnt know they dont stay in air during intense workouts or runs. So with this pair I thought ok it should stay and fit great etc, but on my 1st workout it fell out even with a perfect fit test. So I got myself some rubber accessories to wrap around my ear to workout with but with Alot of sweat they to slip off the ear and the airpods will fall. So if you're going to use these to workout, know the limits unless they absolutely dont fall out for you. Everything else though, is excellent",4.0 out of 5 stars,Verified Purchase,Amazing sound and noise cancelling with 1 draw back for me,bte
"Reviewed in the United States on December 9, 2020",One person found this helpful,"Don’t like them !!Watching so many advertising stuff about them , everyone are telling like they are so magical but NO , the are just super uncomfortable, like I can’t hold them in my ear more the 15-20 min , just AirPods for 120 are much better, and more comfortable than this one , if they will cost 120-150$ maybe I’ll buy and keep them but 250$ .. no thanks, too expensive for what they can give ! I returned them !!!",4.0 out of 5 stars,Verified Purchase,"I like just AirPods more , doesn’t worth for money!!!",teacher
"Reviewed in the United States on October 19, 2020",One person found this helpful,"Such a fantastic improvement over the regular AirPods. They fit and stay in your ears; the sound is 5 times better and the noise cancellation is like alien technology - can’t hear a thing (just a few noises get through).Battery life is twice as long as the regular AirPods, and the Spatial Sound (just added in last update is mind-blowing - it’s like surround sound)!!By far the BEST way to listen to your music or talk on your phone. Vastly improved connection to all of your devices (iPad, Apple TV - great for watching a late movie without disturbing anyone in the house).Just buy a pair! You know you want them - you ACTUALLY need them!!",5.0 out of 5 stars,Verified Purchase,You NEED These!!!,Big Kahuna
"Reviewed in the United States on January 5, 2020",7 people found this helpful,"While they are quite expensive headphones, the quality is superb and, of course, it's apple. Much bigger improvement from the AirPods 2. The AirPods Pro have phenomenal noise cancelling ability.If you're shopping around for bluetooth headphones and have money to splurge, the AirPods Pro are a worthy contender. However, if you are more conservative with spending, I would consider maybe an alternative option. While they are great headphones, I don't think they are worth the very expensive price tag.",4.0 out of 5 stars,Verified Purchase,Amazing product!,Mr. Potato Head
"Reviewed in the United States on November 16, 2019",2 people found this helpful,"Though sound stage and sonic performance doesn't come close to my Around Ear Sennheiser PXC-550 (for airline use) & BTNC 4.50 (rougher gym use). The Active Noise Cancellation of the open back Air Pod Pro compares quite well to these two BT Sennheisers' I own. Granted, I would not use nor recommend this on a flight vs my PXC-550 (as one needs a full-on, Around Ear headphones, with passive noise isolation design of the ear cups and pads, to supplement the electronic ANC). Around Ear Headphones with ANC WINS EVERY TIME for flight use. No contest!) But as a ""daily driver"" and around town set of ANC ear buds, plus Apple's seamless operation with my Product Red iPhone 8 Plus, it suites me quite well.",5.0 out of 5 stars,Verified Purchase,ANC Performance Comparable to My Closed-Backed Sennheisers,James G.
"Reviewed in the United States on September 15, 2020",One person found this helpful,I was really skeptical about buying these off amazon rather than Walmart or something like that especially because they were a lot cheaper but I just bought them anyway since the price was better here thinking I would jus return them if they were sketchy. But they were totally fine. They came sealed and they were brand new and squeaky clean. I’m very happy with this purchase. This is for all the peeps who are a little skeptical. It’s totally fine go ahead and buy them,5.0 out of 5 stars,Verified Purchase,For all the skeptics,Lilly
"Reviewed in the United States on March 28, 2020",One person found this helpful,"Owned the 1st gen AirPods. I love them until I dropped and broke them. I decided to upgrade and get the AirPods Pro. I really couldn’t see how they could improve the Pro over the regular AirPods but Apple did. The noise cancelling is great. When it’s on, you can’t hear unless someone is screaming at you.I never had an issue with the fit. To me it’s perfect and I never had an issue where it just falls out.I like that you have a choice of turning on modes for noise canceling, transparency or just off.I like the size of the pods and the charging case.I use it more for talking to people on the phone so I’ll use one AirPod and when the battery is low, I just switch so I can always have an AirPod that’s fully charged.",5.0 out of 5 stars,Verified Purchase,I love these AirPod Pros!!!!,Stanley Baldwin
"Reviewed in the United States on May 9, 2020",2 people found this helpful,Battery lasts the same as the 2nd gen AirPods when your listening to music constantly but they’re wireless so I guess 🤷🏽‍♀️ noise cancellation is awesome and they stay in my ears and don’t hurt my ears unlike the 2nd generation AirPods. quite pricey compared to previous model and also doesn’t say crap about needing a new block to even use the charger 😑😑😑😑😑 but I like them better so again I guess 🤷🏽‍♀️🤷🏽‍♀️🤷🏽‍♀️,5.0 out of 5 stars,Verified Purchase,Love em!,CharB
"Reviewed in the United States on January 7, 2021",One person found this helpful,"I wanted these to work so bad. Because they sound amazing. The noise cancelation is great. The sound quality is wonderful. I haven’t charged them since I got them and the battery is still going strong BUT THEY WILL NOT STAY IN MY EARS. It is so beyond infuriating to pay 200$ for a pair of earphones that just fall out. I’ve tried all the tips. The smaller ones help, but it also makes the earphones quieter. I’ve pretty much decided to return them.",1.0 out of 5 stars,Verified Purchase,Fallout boys,Amazon Customer
"Reviewed in the United States on September 25, 2020",One person found this helpful,"I decided to by these Apple Airpods Pro in-ear phones as a gamble. The best audio decision I’ve made in way too long a time. I own 2 audiophile grade in-ear monitors around the $1k range and these Apple phones were a revelation for the money. Extremely comfortable fit over along time and a very detailed pleasing sound, using Spotify for music, that is not fatiguing, with a smooth high end and moderate bass heft… The best part, compared to my more expensive in-ear units, the mid-range is wonderful and detailed. Great value.",5.0 out of 5 stars,Verified Purchase,Comfort and sound,D. T.
"Reviewed in the United States on November 30, 2019",One person found this helpful,"Getting the usual flaw out of the way-The audio quality is just as average on the AirPods Pro as in their previous models. The noise-cancellation though is worth the premium, especially if these are your first AirPods purchase. Switching between Transparency and Noise Cancellation mode is simple, toggling between filtering out the drone of the commute and being able to have a conversation without the need to remove the buds. The main draw for any AirPods is the ease of use within the Apple ecosystem, and these continue to excel. Pairing is as effortless as ever, and the wireless charging makes the likelyhood of my forgetting to charge for the next day low as I just throw them on my table when I come home.",5.0 out of 5 stars,Verified Purchase,A Must-Have for iPhone Users.,Steven
"Reviewed in the United States on January 12, 2021",One person found this helpful,"Can’t get these to stay in my ears without third party help (literally had one shoot out of my ear and across a table while just sitting and eating). Even with third party ear tips, or ear hooks, they aren’t perfect. Almost wish I had just ordered the original AirPods, but I like the touch features on these enough to not hassle with a return. And there’s no denying the sound quality is better.Battery life was better on originals too. Noise cancellation, even with transparency mode on still makes it sound/feel like your ears are clogged after a long flight when trying to listen for traffic when running/cycling.I went from constantly wearing the AirPods to only wearing the AirPod Pros when absolutely knowing I’d be using them. Kinda wish I had just stuck with what I knew instead of trying the “upgrade”.",3.0 out of 5 stars,Verified Purchase,A solid Meh.,ModerateMabel
"Reviewed in the United States on August 3, 2020",3 people found this helpful,"If you want ANC, great audio, decent battery life, portability, perfect connection, and great call quality, the Airpods Pro are the only real option in the sea of the TWS earbuds.ANC/pass-through and the track controls will work out of the box. If you want battery life info, program Google Assistant, and music auto-pause if removed from ear, you will have to install a 3rd party app. I'm using MaterialPods, which costs about $1.50. With that app, you basically have all the controls that Apple users have.The only issue is that you can only toggle between ANC and pass-through. You cannot turn both off fully. You also cannot update the Airpods Pro. You will need to connect them to an iPhone and leave them connected overnight to update them. There is no force update option...you have to leave them connected overnight. Mine came with version 2D15, while the latest is 2D27. Apple made some changes to the ANC, so this update is necessary. Hopefully, they are now shipping with the latest version.Audio quality/fit: Highly subjective. I like the way they sound. If they don't fit correctly there are already thousands of third party tips to address your concerns.Other things that Apple just got right:- Force touch controls. The trigger area is bigger than a button but not as finicky as touch.- Call/microphone quality: Pretty much class leading. People can finally hear me clearly on a truly wireless headset.- Connection: I have never experienced even a second of stuttering or lag. Even the Galaxy Buds Plus connected to my Samsung S9+ never accomplished this feat.Conclusion: I really wish Apple would offer a first party app for Android users because the Airpods Pro are a truly exceptional product. They are leaving money on the table because out of all the headsets I have tried, the only one that comes even close are the Sony XM3s, which are extremely bulky.",5.0 out of 5 stars,Verified Purchase,"Android user's perspective: ""They just werk!""",Svěxr Pnĺəğ
"Reviewed in the United States on February 24, 2021",One person found this helpful,Incredibly disappointed with this product. The connectivity is incredibly poor and the battery life is awful. They worked fine for the first two months and now the left AirPod discharges to 0% in minutes. They connect and disconnect to my phone all the time too. I spend more time trying to figure out how to troubleshoot these things to work then I do actually using them. I wish I could return them but the window passed by a few weeks. I should have returned them right when I saw they started to have connectivity issues. I currently can’t even get them to reconnect to my phone after attempting to reset them. I highly recommend you look at a different product. I previously was using the wireless sports Beats headphones and those never gave me problems. I got wrapped up in the AirPods hype and paid the price of now having worthless headphones.,1.0 out of 5 stars,Verified Purchase,Disappointing product - after 3 months of use I cannot recommend them,A. M.
"Reviewed in the United States on September 30, 2020",One person found this helpful,"When I received these ear plugs Apple sent a charging cord with it. The cord had yet a different plug that was needed to charge this device. No electrical plug was included that could be used for this ""new"" plug. You had to purchase that separately. I am tired of Apple doing this. They change their plugs so that you have to go out and buy new ones. Considering the company is doing so great, the least they could do is send the electric plug as an included item.",3.0 out of 5 stars,Verified Purchase,Another Plug Type By Apple!,Rita R. Levin
"Reviewed in the United States on March 23, 2021",One person found this helpful,"I bought Airpods Pro over Powerbeats Pro for one reason and one reason only: Noise Cancelation. Unfortunately, that doesn't matter because they refuse to stay in my ear and fall out over and over. Fixing them while they are sliding out requires touching them which almost always pauses the music forcing you to stop what you are doing. I will be purchasing the Powerbeats Pro for the hook alone now. Very disappointed. The only good thing I can say about the Airpods Pro is that the Noise Cancelation IS worth it if they fit your ears fine. My cousin has a pair and has never had one fall out in years since they came out. Could be just people with small or large ear holes idk what size mine are. LOL this got weird. Anyway, may the force be with you.",3.0 out of 5 stars,Verified Purchase,Falls out of my ears continuously,Nick A.
"Reviewed in the United States on May 18, 2020",One person found this helpful,"Yes, the noice cancellation on the PRO is excellent. It stops there. would connect seamlessly with whatever Apple product I wanted it to. If I change iPhones with the PRO, I have to “forget” and re-pair every time!. Battery life is worse than old ones. Hangs up if you slightly touch it. Even with the different sized ear buds, still not a good fit, and comes out easier than the old ones. This is the first Apple product I have ever hated. AirPod PRO is a swing and a miss.",1.0 out of 5 stars,Verified Purchase,Old ones are better,John K.
"Reviewed in the United States on November 9, 2020",One person found this helpful,"As usual, Apple has recognized the importance of user experience and how the ideal experience can help to amplify what might be considered average performance when features are considered side-by-side.The noice cancelling isn’t as good as the Bose QC line of products, the sound quality isn’t exceptional, and the battery life won’t last you all day — but in aggregate, this is a fantastic product.",5.0 out of 5 stars,Verified Purchase,Experience is everything.,Ryan Tilley
"Reviewed in the United States on February 11, 2021",One person found this helpful,"I love these noise cancelling and immersive-sound quality earphones. Imagine having noise cancelling headphones being this small. I have been wanting to have these in the past year however I just got them couple days ago. I love it. Sound quality, noise cancellation and battery life are amazing. I just have my regular airpods handy just incase I need an extra set of wireless earphones. It's a good buy and I highly recommend this.",5.0 out of 5 stars,Verified Purchase,WHERE WERE THESE ALL MY LIFE?,VITALIANO VILLAS JR.
"Reviewed in the United States on February 29, 2020",One person found this helpful,"😊Great fit in the ears👍😊 Great noise cancelling for me 👍😊 Great music sound👍😊 Great little charging and carry on container when you are not wearing them. 👍 I had a similar charging case for a Plantronics, which did not work sometime if the headphone did not align in the case properly.😒 Phone conversation quality of sound really good on my end but really crappy on the other end. Really disappointing. 👎. The best I ever had for phone conversation that I have are the Plantronics Legend series of headphones. They cut the noise on my end to project my voice so the other end can hear me clearly even when I’m in noisy environment. I wish they made something like this in stereo for both ears.😒Too pricey. There are other great choices from Bose, Sony, LG, Plantronics and others. You would only like these prices if you are all things Apple.👎",3.0 out of 5 stars,Verified Purchase,Good and Bad!,vista1
"Reviewed in the United States on July 5, 2020",One person found this helpful,"LOVE THESE! I upgraded to these after my periods AirPods got broken by my toddler and I am so so happy I decided to make the switch! Not only does the battery last me forever, the noise cancellation is AMAZING! I wear them with noise cancellation on even when I’m not listening to anything just because it is that good. They are super comfy in my ears as well! Not to mention, they don’t fall out nearly as easily as the standard AirPods tend to do!",5.0 out of 5 stars,Verified Purchase,Love love love,Gina
