postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on March 7, 2017",2 people found this helpful,"Great looking controller with a nice heavy feel to it that makes it feel more durable in your hands. I didn't find the controller too heavy even after playing with it for hours. There was an adjustment period going from the Joy-Cons to the Pro controller but nothing an hour with the controller wouldn't fix. My only complaint is that the ""+"" and ""-"" buttons are square and feel like the home and share button. I wish they went with the design similar to the joy cons where the buttons were actually shaped like a + and -. All and all, a great controller if you are spending hours upon hours on games like Zelda BotW",5.0 out of 5 stars,Verified Purchase,Definitely a Pro!,Steven
"Reviewed in the United States on May 14, 2018",One person found this helpful,"It has a nice, ergonomic feel. My middle, ring, and pinky fingers feel right at home wrapped around the grips, unlike many other controllers for the console.Great stick height and nice buttons, but I wish they were in more of a diamond arrangement, instead of a rhombus.The triggers aren't analog triggers, just glorified buttons. Like, the GameCube had analog triggers, 3 console generations later and we're devolving? Slowing down at a corner in any racing game is no longer a tactic, it's a chore, not to mention the fact that it's less effective.D-pad is awful, do not recommend for fighting games or really any 2-D sidescrollers that take advantage of the diagonal inputs. It's as if the thing doesn't want to make inputs that are in any of the cardinal directions, because it always slides into a diagonal input unless I'm very careful to make sure it just goes in one direction. I literally had to hard-mod my controller just to make games like Celeste and SteamWorld Dig 2 playable.",4.0 out of 5 stars,Verified Purchase,"It has a nice, ergonomic feel",Benjer
"Reviewed in the United States on March 1, 2019",2 people found this helpful,"I love this controller. The weight is good, controls are good, etc., but no matter what, the portion your hand actually grips, is always sticky. It's weird and it's because the grip portion is not made of the same material as the rest of it, and whatever they used is purposely sticky as in it makes you feel like your hands are dirty and sweaty even when they're dry and powdered. Not worth the money to be this uncomfortable.",2.0 out of 5 stars,Verified Purchase,Love/Hate Relationship,don't you wish you knew
"Reviewed in the United States on March 30, 2021",2 people found this helpful,"It is what is says it is. This is the best controller for the Switch. My son and I have gone through about 7-8 controllers. My son abuses it playing Fortnite and likes it -I think. He doesn't like to talk to me while he is playing. He gets mad at me and says ""stop distracting me!"". Do you think that is normal? Anyway, it is a very solid controller and I expect it to last a long time.",5.0 out of 5 stars,Verified Purchase,Solid controller,Mattjki
"Reviewed in the United States on April 4, 2021",2 people found this helpful,"Absolutely no problems with this controller. My hands are on the medium size (8 inches all around my palm) but the controller is not too large. Triggers and buttons are much larger and responsive than stock joycon but the joystick took some time to get used to, I occasionally press in the joystick when playing intensely. Love the color and the charge holds forever. Have not had it run out me during a gaming session.",5.0 out of 5 stars,Verified Purchase,Well built controller,firstlast
"Reviewed in the United States on January 10, 2020",One person found this helpful,"This is a great controller! I've noticed it's much easier on your hands then joy con controllers. I don't know about quality yet, but we have had bad luck with our joy con controllers. The joy cons we have purchased seem very low quality. The knobs are glitchy and get stuck in forward and they do not want to connect with the switch sometimes. This controller seems to be working great so far. I will update if anything changes, though.",5.0 out of 5 stars,Verified Purchase,Great controller so far....,Mike
"Reviewed in the United States on January 29, 2019",One person found this helpful,"I was tired of taking the joy cons on and off to play games on my TV when the Switch is docked. This wireless controller is perfect for having a ""normal"" game experience with your Switch! The controller reminds me of an Xbox controller, so it wasn't hard to work it.You charge the controller through a USB cord you can connect to your Switch dock. The charge last a long time on the controller, at least for me it hasn't ran out yet haha! But I also replug it often so maybe that's why.No issues with this controller at all so 5 stars!",5.0 out of 5 stars,Verified Purchase,"Great controller for ""normal"" game experience!",Some-Lady-Who-Reviews
"Reviewed in the United States on April 9, 2019",2 people found this helpful,"It worked like a charm for the few days I actually got to use it. The left analog started to drift (sound familiar?) to the left making mariokart impossible. Come on Nintendo. I’ve heard this hundreds and hundreds of times, it’s obviously a problem. How about you fix this please. I can not recommend this controller especially at the price.lesson learned so you don’t have to.",1.0 out of 5 stars,Verified Purchase,Left analog stick drift after a few days,Pauly
"Reviewed in the United States on February 11, 2020",2 people found this helpful,"I was very surprised that the Nintendo Switch Pro Controller was usable wireless on PC, but once I figured that out it became my primary controller for everything. As an avid PC and console gamer I've used dozens of controllers over the years but have never had one that felt so natural one first picked up. The gyroscopes are an interesting feature and the button placement leads to easy combos. The battery life is fantastic and the sticks move smoothly.",5.0 out of 5 stars,Verified Purchase,Best controller I've ever used,Ray Thacher
"Reviewed in the United States on April 4, 2020",2 people found this helpful,Stopped working after 3 months - ironnically after the warrenty expires. Do NOT buy this controller because it will not last. Very disappointed because it was rather expensive.,1.0 out of 5 stars,Verified Purchase,Garbage!,Cyndi
"Reviewed in the United States on August 2, 2018",One person found this helpful,"I believe this is an essential to any Switch gamer that spends a lot of time with the console docked. It increases the ease of control that’s otherwise hindering with the small joy cons, and it lets the joy cons charge for later portable use. I find it especially useful for Mario tennis aces, or any game where the right control stick is used. I find myself accidentally bumping it and messing up my game on the joy cons. My only gripe is that the control sticks have a type of rim around them that hurts if you play hard like me. (I actually got a blister on my thumb after only a few hours of play.) Note: I also have a blue cover on my controller and a control stick cover to alleviate the aforementioned issue, and it seems to have worked.",4.0 out of 5 stars,Verified Purchase,"Makes gaming easier, not so easy on the thumbs",Aliwch
"Reviewed in the United States on December 28, 2020",One person found this helpful,i bought 3rd party controllers which didn't connect wirelessly to switch no matter what i did. so i used them with cable connection but it often dropped the connection. i gave this controller a try. i was hesitant at first because of the price but what a difference it made! it connected to switch without any issues for the first try. it doesn't drop the connection and it works great. it is definitely worth the price.,5.0 out of 5 stars,Verified Purchase,"it works great, connects wirelessly without any issues",Sasuke
"Reviewed in the United States on April 28, 2020",One person found this helpful,"Used this controller for a few hours for Animal Crossing then on the next day, the left joystick had drifting problems. Probably a bad batch, and needs to be returned.**Update**With the latest system update which is supposed to fix the joystick problem, and after resetting my controller to factory settings and desyncing then resyncing it, the problem is fixed now. Changed my rating from 1 star to 4 stars. It's weird to me how this was a software issue, but glad it's fixed. :)",4.0 out of 5 stars,Verified Purchase,Joystick drifting after 1 day,Annie
"Reviewed in the United States on October 23, 2019",6 people found this helpful,"When you take the NFC, accelerometer, and vibration into account this controller is a steal. However I wish nintendo made a cheaper version without the NFC for the other 3 controllers I would buy for multiplayer. Amibbos are cool but most games don't use them and if I don't own any why would I buy hardware to support them?The accelerometer is amazing in BoTW. Wish we had some real shooters here like cod to really make use of this fine tuning for shooting",5.0 out of 5 stars,Verified Purchase,Well worth the price tag that at first I thought was rather high,Alex
"Reviewed in the United States on May 13, 2019",One person found this helpful,"This controller is overall highly rated, and with good reason. I'll explain further:Pros:Solid designDecent weightFeels naturalRidiculous battery life (40 hours of play time for a 6-hour charge)It is a much better gaming experience on the television than the dual-con gripVery smooth, precise joysticksDpad is actually practical compared to the joycons designLarge buttonsCons:Rather on the expensive side ($56 at the time of the post, however, it used to be $70)Not suitable for more handheld inclined playersRequires separate charging port (USB, included on the dock)Overall, it is a great controller, and I believe that some will enjoy it. It is a bit pricy, but if you consistently play on your TV and want a great, comfortable, and immersive experience with Smash Ultimate or Breath of the Wild, this is for you.",5.0 out of 5 stars,Verified Purchase,Worth Your Money,LCC
"Reviewed in the United States on March 17, 2019",One person found this helpful,It's so much more comfortable in my hand than the joycon is I feel more freedom of movement I have long fingers and when I use the joy con I can almost completely wrap my hand all the way around it and touch my wrist the Pro controller I don't have that problem save up your money and get one you won't be disappointed yeah it's a little on the expensive side but even if you can go to Etsy you can get a 3D printed holder so that you can mount your switch screen on top of the controller. How's that for ease of access lol,5.0 out of 5 stars,Verified Purchase,God I love this thing,kevin clyde
"Reviewed in the United States on June 24, 2020",One person found this helpful,"Been gaming all my life, I go through controllers like you wouldn't believe. This is the nicest controller i've ever used on any system. Comfortable design, smooth joysticks, responsive buttons. I just wish I could use this on my PC and playstation. My only complaint is that just like the charger on the switch, it can only be a NINTENDO usb charger. Why the hell make a UNIVERSAL-serial-bus plug that's...not universal?",5.0 out of 5 stars,Verified Purchase,Amazing quality,Corey Griffin
"Reviewed in the United States on June 6, 2020",2 people found this helpful,"The controller arrived almost 3 days quicker than anticipated. Not only that but for a Used Like New it was practically a new controller never opened complete with plastic film over the front display. I really lucked out getting this considering I have been camping for near a year for the price to drop under $90 thanks to scalpers.The controller itself is very solid and being a Xenoblade fan, I can see myself using this for years to come.Great Product.",5.0 out of 5 stars,Verified Purchase,Arrived Much Faster than Expected,Amazon Customer
"Reviewed in the United States on October 9, 2017",One person found this helpful,"If you have a switch, you need this controller. I waited for a few months after I got my switch to purchase, mainly due to no stock available. But man I am so glad I got it, it just feels perfect. Don’t let the price turn you away, the battery life is extremely good, I play my switch a lot and charge it once every 3-4 weeks, compared to my ps4s once every 2 days. It has the motion controls, rumble, amiibo reader. USB c charging cable is a nice touch too.",5.0 out of 5 stars,Verified Purchase,A must have,Blade
"Reviewed in the United States on August 26, 2020",2 people found this helpful,"To those of you who have experienced the dreaded joy con drift like me, this is the perfect substitute. I read a suggestion to get the pro controller rather than a new pair of joy cons as it'd be less of a risk of having the same problem as joy-cons.UPDATE: 3 months in and no problems. Works well with my fast paced rhythm games.",5.0 out of 5 stars,Verified Purchase,Replacement for Joy Con Drift,Erica Hester
"Reviewed in the United States on January 1, 2018",One person found this helpful,"I've used things like Scuffs, the Xbox Elite controller, etc, so my standards are pretty high. I'd gotten so used to the Joycons and clawing while I was waiting for this. It's... alright. Pretty standard controller, nothing outstanding. No bells and whistles, no paddles, no button remapping. Doesn't offer anything the joycons don't outside of ergonomics and a standardized form-factor. I'd love to see if Scuff eventually releases a switch controller.",4.0 out of 5 stars,Verified Purchase,pretty standard controller,Garrett K. Bemis
"Reviewed in the United States on November 29, 2018",One person found this helpful,"At first, I was a little hesitant to buy the Pro Controller (price, obviously) for my Switch, but I caved and bought it from Amazon anyway. Once I received it, holy cow, I was impressed! The buttons, joysticks, and motions are very responsive. The vibrations from the HD rumble is really detailed, unlike anything I've experienced from my past controllers. The battery lasts a long time, I was playing Mario Kart 8 and Odyssey for a few hours every day for a few weeks before I finally had to recharge it. I cannot give you my answer on the NFC touchpoint, because I don't own an Amiibo, yet. The only issue I have is that Nintendo should make the home and capture buttons stand out a little more, so I don't have to keep looking down at my controller when my thumb couldn't find one of them.If you're looking to buy a regular controller for your Switch, I recommend getting the Pro Controller!",5.0 out of 5 stars,Verified Purchase,One of the best controller!,TheAceOfCubs
"Reviewed in the United States on May 12, 2018",6 people found this helpful,"This controller is pretty good for people wanting an improvement over the Joy-Cons that come with the console. It has almost all of the features the Joy-Cons had (there's no IR sensor), it feels pretty good (doesn't feel cheap at all!), and it has a great battery life. Compared to the Switch's included Joy-Cons, this controller is larger and has a directional pad. Overall, it's a very fantastic controller.However, if you're buying more than one, the price adds up rather dramatically, as they cost $60-$70 each. If you want a cheaper (but still great) alternative, PowerA makes Nintendo-certified USB controllers for under half the price, though these do lack motion control and rumble.",5.0 out of 5 stars,Verified Purchase,Great controller but do you actually want this?,Snowy
"Reviewed in the United States on December 14, 2020",One person found this helpful,Love using this as my primary controller. Light in my hands but still a solid build quality. Allows me to save on banging up the original Joy Cons to prevent the very well known drifting issue.,5.0 out of 5 stars,Verified Purchase,Great controller. Worth the Price,F. Leigh
"Reviewed in the United States on January 5, 2018",One person found this helpful,"This is a perfect controller if you're planning on long gaming sessions, or if you want to play shooters and more fast-paced games. The sticks are easier to manipulate than on the joycons, giving you better control, and the whole thing feels a bit more comfortable than just holding the two small halves.That said, if you don't feel like you need finer control for your games, the only real benefit over the joycons is battery life. As long as you don't mind putting the controllers back on the Switch after each play session, that's not a huge issue.",5.0 out of 5 stars,Verified Purchase,A better option for long play sessions or shooters,Eddie Dring
"Reviewed in the United States on May 14, 2017",One person found this helpful,"I'm one of those people that rarely has time to game on the go. My Switch will be used at home, connected to my tv, 99% of the time. I found the included Joycon controller, to be a little small for my hands, so i bought the Pro. Right off the bat, you notice how much more comfortable it is to hold for extended periods of time, over the joycons. The inclusion of a proper D-Pad, is also a plus, as i found the 4 buttons on the joycon that act as the D-Pad, just felt weird, when i tried to use what should've been a D-Pad. The buttons and thumbsticks, just seem to react better overall. The battery life of the Pro, is really long. Somewhere around 40 hours, off of 1 charge. I only own Zelda BOTW so far, so i can't comment on the rumble feature, as Zelda barely uses it, and i also can't comment on the built in Amiibo scanner, as i have yet to use it, since i don't have any Amiibo. In the end, if you game mostly at home like myself, definitely get yourself the Pro controller, for extended periods of play.",5.0 out of 5 stars,Verified Purchase,"Much Better Than Joycons, For Home Use.",Bill B.
"Reviewed in the United States on March 2, 2021",One person found this helpful,I love this wireless controller. I've found that it has plenty of battery life and I love that I can just plug it into my Switch to charge when I'm not using it. It's easy to use and comfortable to hold. Makes my gaming experience a little easier too. A+,5.0 out of 5 stars,Verified Purchase,"Good battery life, makes gaming easier",Ashley Watters
"Reviewed in the United States on June 6, 2020",4 people found this helpful,I like buying official Nintendo brand on things. The battery lasts a really long time. Since buying I still haven’t charged it. It does come with a charging wire just plugs into a USB port. The hand grip is very comfortable for long game time. I am enjoying playing my switch games in a different more comfortable way. I do wish they had different colors to choose from like the joy cons.,5.0 out of 5 stars,Verified Purchase,Very comfortable controller,Angel
"Reviewed in the United States on January 4, 2019",2 people found this helpful,"This controller is great, just like the Wii U pro controller (would have been great to be able to re-use those!).The battery life and feel of the controller is good, and I would recommend getting this as your 2nd or 3rd switch purchase after a couple of good games. It feels much more precise than using the switch joycons either attached or detached.The price is too high, but that is always the case with Nintendo's products, and for that reason this controller only gets 4 stars instead of 5.",4.0 out of 5 stars,Verified Purchase,A must for Switch owners,JCS
"Reviewed in the United States on April 27, 2018",2 people found this helpful,"I had no problem with the Joycon grip when playing the Switch in docked mode but I was able to get a Pro controller at a great discount so I picked one up. It's a great controller! I've had it for a couple months and I've yet to recharge the battery, very impressive. If you primarily play your Nintendo Switch on TV, I highly recommend getting the Pro Controller.",5.0 out of 5 stars,Verified Purchase,Great purchase for those who play Switch on TV frequently,Alex Harker
"Reviewed in the United States on August 12, 2017",One person found this helpful,"Feels completely different from the Joycons. Stronger joysticks, buttons, and triggers. Feels like far more is put into controller feel than anything else. Battery lasts pretty long. Almost as long as the Wii U Pro controllers. These feel more hand gripping and slightly higher quality than the Wii U ones. Only thing I can complain about is that I wish that they looked better. I highly suggest this controller if you play a lot of games on your TV and not in portable mode.",5.0 out of 5 stars,Verified Purchase,Great Controller,T.T.
"Reviewed in the United States on June 16, 2020",One person found this helpful,This controller is amazing. It feels so good in your hands. The battery life on this controller is insane compared to the PS4 controller. This controller lasts like 20+hours of game play on a single charge. One of the reasons why it's so good is because it does not have an annoying big bright light in the back of it to lower the battery charge as quickly *cough* PS4 *cough*....If you want of a more classical feel controller then get this for your Switch. It's the only and BEST option.,5.0 out of 5 stars,Verified Purchase,Most Comfortable Controller Out There,Taylor S.
"Reviewed in the United States on March 2, 2020",One person found this helpful,"The ergonomics of this controller are some of the best I've ever had for a controller in my life.But the D-pad is nearly worthless. It will randomly trigger the wrong direction, or even trigger other buttons (the L-button in particular). This makes a lot of games unplayable, like Crypt of the Necrodancer or Cadence of Hyrule.I've heard this problem is endemic to the controller design itself.",1.0 out of 5 stars,Verified Purchase,D-pad randomly triggers other buttons,Christopher Swenson
"Reviewed in the United States on February 7, 2020",2 people found this helpful,"I bought this as a bundle with Zelda. Saved a few bucks but just be cautious with the first gen pro controllers because they have an inaccurate dpad. Check online for the newer model serial number. It's ok though because this is my shell change SNES controller so its imperfect as my daily beater. If you can't live with the dpad being perfect, I suggest going out your way to finding the newer model. If MSRP is already 70 and taking this for 50, that's ok for me but this is a licensed Nintendo's ,""Pro Controller"" ; knowing this should be a quality product. That's my two cents.",3.0 out of 5 stars,Verified Purchase,"Beware of the dpad, can be faulty...",Benz Dela Guardia
"Reviewed in the United States on September 4, 2018",One person found this helpful,"D-pad aside, this is the most slick controller ive held in a long time. It's dinput compatible, so it will work with your PC. It also works natively with the steamlink now.Unfortunately, the charge port is only for charging. Most Android flavours have difficulty with it, it will work fine at first but then lag. probably a polling issue. This is almost a non issue aside from a few games that benefit.",5.0 out of 5 stars,Verified Purchase,Probably the best controller this generation.,RJ
"Reviewed in the United States on December 28, 2017",4 people found this helpful,If you own a Switch this is a MUST HAVE. It is the most comfortable controller I have ever held Nintendo did their home work here think Gamecube controller but even more comfortable. I can't say enough about this just get it.,5.0 out of 5 stars,Verified Purchase,It is the most comfortable controller I have ever held Nintendo did their home ...,N. Black
"Reviewed in the United States on May 28, 2017",5 people found this helpful,"I love how comfortable this controller is. It feels great.I have yet to run out of battery. I can game all day, and not worry about running low on power.The only problem I have with this controller is that its analog sticks often overshoot center when released from their extremes. This results in Link throwing a lot of his bombs away from the monsters he is battling, and it is highly frustrating. It can be minimized if actively making manual efforts, but I would much rather fully concentrate on the game.The controller looks cool, the way that the reinforcements can be seen through the plastic. There is also a fun, well-hidden message which can be found if you look close enough.",4.0 out of 5 stars,Verified Purchase,The Self Centering Analog Sticks Overshoot,J. Sullivan
"Reviewed in the United States on July 27, 2020",One person found this helpful,"The feel and durability of the Pro Controller is way better than Joy Cons, and is a must have for playing on the TV. However, after about ~800 hrs of smash and other games, my left joy stick began to drift/picking up bad responses. Sad, because it is an incredibly comfortable controller and I like it way more than the GC controller for Smash.Still better durability than the Joy Cons, but not up to Nintendo's standards as far as older gen controllers (GC controller)",4.0 out of 5 stars,Verified Purchase,"Better than Joy Cons, still has drift issues.",Shawn
"Reviewed in the United States on February 20, 2018",2 people found this helpful,"Looks gorgeous! Feels like the regular one just with a design and looking prettier than the regular one. It's worth getting one, or even two.",5.0 out of 5 stars,Verified Purchase,CHAAAAAAAARRRRRGE!,Juan Torres
"Reviewed in the United States on February 18, 2018",One person found this helpful,"Build quality and comfort is very good. Not sure I would put the controller above the Xbox One or the PS4, but easily the best Nintendo controller ever made IMO. The sicks are sensitive and very accurate. The buttons are a pleasure to press without the numbing feeling you can get from some of the rounded hard plastic buttons. Price is a little high, so have held my purchase to just one of these. Wish they were less, so I could sport a pair, but they aren't so I wont :(.",5.0 out of 5 stars,Verified Purchase,Build quality and comfort is very good. Not sure I would put the controller above ...,Amazon Customer
"Reviewed in the United States on February 6, 2021",5 people found this helpful,"This so much nicer than the joy cons. It feels really solidly built, similar to the new XBox controllers. While it is expensive, once you use it you won’t want to go back. A few reviews commented that the triggers are not analog, which is true. However the games are not set up for analog input so it doesn’t matter.",5.0 out of 5 stars,Verified Purchase,Way better than joy con!,Jessica
"Reviewed in the United States on April 3, 2021",One person found this helpful,I had bought a cheaper controller to use with my grandson to play games with him but it only worked for two weeks. Then I purchased this Nintendo one and it has worked well. My advice is to avoid the temptation to buy one of the cheap knock-offs and just go straight for the more expensive Nintendo one. In the end you will save money and be happy.,5.0 out of 5 stars,Verified Purchase,Great controller,Thomas Siefert
"Reviewed in the United States on August 1, 2018",One person found this helpful,"The controller is my favorite to use across my switch and PC. The price may be a bit expensive, but the fact it is rechargeable and runs for around 50 hrs on a single charge is well worth it in my opinion. The controller has a good weight and feel that I can play for hours whether it be rocket league, or an adventure game such as Zelda: BoTW. Steam works well with it either hard wired connected or via Bluetooth, allowing you to customize every button to be what you wish.It connects and charges via the same usb-c the switch charges with, and includes a usb -> usb-c cable if you would want to charge it off of the switch dock as well.I've only had one trouble with the device itself, it randomly stopped working/charging one day (approximately 3-4 months after buying it), but after calling Nintendo they happily sent me free shipping labels and repaired it free of charge.",5.0 out of 5 stars,Verified Purchase,"Worth the price, and it feels pretty nice.",Adam P.
"Reviewed in the United States on September 14, 2020",One person found this helpful,"So I've been trying to get a good cheap switch controller for a couple years, and all of the ones I got (including powerA) only lasted around 6 months before issues start appearing. I eventually got fed up with buying new controllers and went all in on a pro controller. When I got to the first one I ordered, the controller felt weighty and obviously high quality. HOWEVER, DAY ONE, not even 5 minutes in, the left stick drifts down. Returned and got a new one. This one drifts down on both sticks. I know this is a great product, but if you want to get one online, be prepared to return it.Edit: got a third one, still drifts right out of the package",1.0 out of 5 stars,Verified Purchase,Ordered and returned three times,Rebekah
"Reviewed in the United States on January 20, 2021",One person found this helpful,"My brother has picked up his Switch again and quickly realized that he still preferred an Xbox type controller. I recommended him the Pro Controller, and it has quickly turned his gameplay around. He hasn't experienced any drifting as he does with the joycons, and we both like that the buttons feel more sturdy in the hand.",5.0 out of 5 stars,Verified Purchase,Exactly What I Wanted,Mary C.
"Reviewed in the United States on November 18, 2018",One person found this helpful,"I like everything about the actual use of the controller.. There are 2 big irritating things about it.1. Because the battery is internal.. If it's dead, your out of luck in terms of swapping a battery.2. You may see the cable type is usbc and think.. Great my other chargers can charge this! Nope, ONLY THE NINTENDO CAN. STUPID STUPID STUPID!",3.0 out of 5 stars,Verified Purchase,Good but not great.,Daniel Brown
"Reviewed in the United States on October 20, 2017",2 people found this helpful,"This is a must have if you have a Switch. The controller feels way better than those puny Joycons. It's got a good weight to it and very good quality controller. If you play Splatoon you gotta get this or you cant paint as effectively, resulting in losing all the time. The NFC scanning works great and fast too. Just touch the Amiibo to the center of the controller and it will work some magic.",5.0 out of 5 stars,Verified Purchase,Well worth the price to pwn some noobs,Chao Chao
"Reviewed in the United States on January 4, 2018",2 people found this helpful,"It's going to take some time to get used to the weight and shoulder buttons on this compared to the Joy Con. The buttons have softer feedback than the very mechanical feeling Joy Cons, and I'm not sure which I prefer. Pairing was quick and painless, very ergonomic, all the added functions, such as motion controls and amiibo reader are all present (I haven't had a good chance to tell if the HD rumble is present, or just a more basic rumble feature). If the battery life is as good on this as it was the Wii U's Pro Controller, then It'll be half a year before I have to give it it's first charge.",5.0 out of 5 stars,Verified Purchase,The All-in-One controller,Patrick Frentz
"Reviewed in the United States on March 5, 2020",3 people found this helpful,This controller is very durable and most importantly comfortable! This is tied with the steam controller for my favorite. It's joysticks have a smooth responsive feel with a great shape and textured grip. The handles feel good even after long play sessions and the buttons have a superior feel and click without being loud like the joy-cons.,5.0 out of 5 stars,Verified Purchase,Love it!,LSDJay
"Reviewed in the United States on January 10, 2019",3 people found this helpful,"This is right up there, right above the xbox one controller as the most comfortable ever for me. The triggers have a much nicer pull and click feel to me, though they're more linear than the xbox one. The buttons are all wonderful to feel and the control sticks have a great rubber that offers grip but with no additional texture. It's a bit expensive though, possibly because of the amiibo reader which i think is unnecessary, but if you can get this controller, it's wonderful for the switch. Battery lasts quite a long while and can be used wired if needed",5.0 out of 5 stars,Verified Purchase,"Fantastic controller, slightly expensive",BlueJay Gyphon
"Reviewed in the United States on December 25, 2017",One person found this helpful,"As soon as I held the controller in my hands, I could feel the great build quality of it. All buttons feel great and are highly responsive. The analog sticks feel incredibly smooth. Motion controls are responsive. The HD rumble feels nice on the controller. Only the D-pad leaves a bit to be desired, while it feels nice, there are times where it'll read up-left when I was just pressing up, for example. However, it isn't enough to make me regret my purchase.",4.0 out of 5 stars,Verified Purchase,"Great controller, D-pad not so great.",Trvial
"Reviewed in the United States on July 5, 2019",3 people found this helpful,"D-pad aside, this controller is great for most games on the Switch. It's most used while docked on my TV, and for an extra controller during local multiplayer.However the majority of my Switch use is in handheld mode. So I don't use this controller a whole lot.Once I buy a Switch display arm, so I can dock it onto my wall and adjust the screen location where I want, while in bed, I will likely use this controller more.",4.0 out of 5 stars,Verified Purchase,"I like how this feels in my hands, but it is big to haul around.","Mark ""The Giant"""
"Reviewed in the United States on July 12, 2019",2 people found this helpful,"I love my Pro controller, so when the joysticks were going bad and I needed to replace it, I wasn't willing to switch to any of the other gamepads. While I could have torn it apart and replaced the joysticks, I figured it was time to get a second one anyway, and pulled the trigger on this one. I'll fix the first one later, in the meantime, I still have my favorite controller on hand. Zero complaints (except, perhaps, inability to hold up to a year of gaming before needing new joysticks).",5.0 out of 5 stars,Verified Purchase,The best controller,Hectate
"Reviewed in the United States on January 20, 2021",One person found this helpful,Wish I'd gotten this controller sooner. Bought it out of frustration over constantly drifting Joy Cons (even brand new ones that weren't even a month old) and this thing is clearly just SO much sturdier. It also feels really cozy in my hands. Much prefer to play games with this beast than the fragile Joy Cons.,5.0 out of 5 stars,Verified Purchase,Great controller,Yuuna V.
"Reviewed in the United States on July 23, 2020",One person found this helpful,"Best Switch Controller, hands down. Pricey, but worth it. Was glad to grab a second one on sale from Amazon because tired of fighting my wife for just the one. These things rock compared to the cheap feel of the joy cons.",5.0 out of 5 stars,Verified Purchase,A MUST own for switch players,Cameron M
"Reviewed in the United States on September 19, 2017",One person found this helpful,"This is the perfect controller for playing Switch games on a big TV. It's definitely the most traditional, and most ergonomic of the Switch controllers, and I prefer it to anything else. This controller is a must for gamers with larger hands or looking for more precise inputs, or for longer play sessions; the joy cons make my hands sore after a few hours.Unlike the Wii U pro controller, which felt flimsy and like a toy, this controller has a good weight to it and feels like a much nicer piece of equipment.",5.0 out of 5 stars,Verified Purchase,Simply the best Switch Controller,Tony R
"Reviewed in the United States on January 19, 2021",One person found this helpful,"the joy-cons comfort grip controller are great but this makes it way more better because it is a little bit wider, when coming to gripping and pressing the buttons. it doesn't feel small like the joy-con comfort grip controller for normal size hands. the bumpers are nice and big, when makes it easy to press.",5.0 out of 5 stars,Verified Purchase,better grip,Shak
"Reviewed in the United States on March 31, 2019",7 people found this helpful,If you have any kind of issues holding or using the joycons dont hesitate buying this. I made the mistake of purchasing other compatible controllers only for them to stop working after system updates or not having the full functionality of the pro. If you are thinking about upgrading from the joycon spend the extra and get this one,5.0 out of 5 stars,Verified Purchase,"A real ""life"" saver",Charlotte  Burt
"Reviewed in the United States on January 20, 2018",One person found this helpful,"I intitially bought this to play Rocket League and any other competitive games I may buy on the Switch, but it actually works really well with some of the other games like Mario Odyssey and Breath of the Wild. The controller feels a little larger than an Xbox One controller, but it is still comfortable to use. I have a couple of minor issues with it, however. The first is that the A B X Y buttons are somewhat steep and have sharp edges. If you’ve ever played a fast paced game, you’ll know that you slide between those 4 buttons quite frequently. Sometimes I move a little too quick and it can be pretty uncomfortable. The other issue I have is the non-analog triggers. The triggers are not sensitive so any racing games or Rocket Leauge will not have sensitive acceleration or breaking. Other than those to issues, this controller is a perfect combination with the portable Switch. It will for sure be my controller of choice if and when a new Smash Bros game is released. I would recommend it to anyone who regularly plays the Switch.",5.0 out of 5 stars,Verified Purchase,Great controller for the Swith,Sippy Cup Studios
"Reviewed in the United States on December 23, 2020",One person found this helpful,"The controller is great, so far the best controller for my Nintendo switch playing ACNH. The only problem is that it started drifting after two months of usage.",4.0 out of 5 stars,Verified Purchase,The best controller but it started to drift,Evan
"Reviewed in the United States on March 18, 2021",2 people found this helpful,"We bought two of these now because the regular JOYCONs that come with the system are essentially unusable. Nintendo will fix them for free but they need to be shipped, time to repair etc. We even bought JOYCONs a year and a half after getting our Switch and they were still completely defective. Why NINTENDO continues to put out such inferior hardware is beyond me, especially when it effects 100% of the JOYCONS, and they obviously know about the issue. These controllers are heavy for the kids but actually function.",3.0 out of 5 stars,Verified Purchase,Sad you have to purchase; joycons SHOULD work,Christina
"Reviewed in the United States on June 4, 2020",49 people found this helpful,"I love this controller, the quality and the battery duration is great. This is a much better option overall than the joy cons. Also to mention that this controller is very comfortable to use, even compared to Xbox One and PS4 controllers. My only complaint is that is a little pricy otherwise is a must for the switch especially for platformer games",5.0 out of 5 stars,Verified Purchase,The best controller I ever used,Aldo Infanzon
"Reviewed in the United States on August 12, 2018",2 people found this helpful,"Love this, button placement is like Xbox, the body is like a steam controller, and the arms are like a PlayStation 4, very responsive, joysticks are as if you have extensions on (can move joysticks very far) I've had this for about 20 days and I love it,",5.0 out of 5 stars,Verified Purchase,"Long battery life, worth the money",cayleigh r.
"Reviewed in the United States on May 29, 2020",One person found this helpful,"The controller itself is great! But my son went to go charge it for the first time yesterday and the charger is wrong! It doesn't fit the controller! Almost makes me think someone bought this thing, returned it with the wrong charger and then it was shipped to us. I'm so frustrated right now. Moral of the story: Check EVERYTHING when you get it!",3.0 out of 5 stars,Verified Purchase,WRONG CHARGER!,Medic0513
